aspect,outlet_temp,beta,etanbi,capcost
1.8958984375,1028.25390625,0.18703125,0.5269531249999999,4817.0
1.8259765625,1028.25390625,0.18703125,0.5269531249999999,5036.3
1.8958984375,1028.25390625,0.18703125,0.5269531249999999,4811.7
1.8958984375,938.01953125,0.18703125,0.5269531249999999,4847.5
1.8958984375,1028.25390625,0.11953125,0.5269531249999999,5008.4
1.8958984375,1028.25390625,0.18703125,0.433203125,4832.5
1.8259765625,938.01953125,0.11953125,0.433203125,5345.2
1.8259765625,938.01953125,0.11953125,0.433203125,5381.3
1.8259765625,938.01953125,0.11953125,0.433203125,5397.2
1.8259765625,938.01953125,0.11953125,0.433203125,5373.7
1.8958984375,938.01953125,0.11953125,0.433203125,5537.3
1.8259765625,938.01953125,0.11953125,0.433203125,5393.5
1.8259765625,1028.25390625,0.11953125,0.433203125,5293.1
1.8259765625,938.01953125,0.18703125,0.433203125,5111.5
1.8259765625,938.01953125,0.11953125,0.5269531249999999,5345.2
1.8259765625,938.01953125,0.11953125,0.433203125,5393.5
1.8458984375,803.25390625,0.14703125,0.426953125,5228.2
1.8458984375,803.25390625,0.14703125,0.426953125,5240.4
1.8458984375,803.25390625,0.14703125,0.426953125,5226.9
1.8458984375,803.25390625,0.14703125,0.426953125,5227.6
1.8458984375,803.25390625,0.14703125,0.426953125,5219.6
1.9759765625,803.25390625,0.14703125,0.426953125,4840.2
1.8458984375,803.25390625,0.14703125,0.426953125,5228.2
1.8458984375,1013.01953125,0.14703125,0.426953125,5105.7
1.8458984375,803.25390625,0.07953125,0.426953125,6446.1
1.8458984375,803.25390625,0.14703125,0.333203125,5268.3
1.9759765625,1013.01953125,0.07953125,0.333203125,7262.3
1.9759765625,1013.01953125,0.07953125,0.333203125,7498.3
1.9759765625,1013.01953125,0.07953125,0.333203125,7490.3
1.9759765625,1013.01953125,0.07953125,0.333203125,7597.6
1.8458984375,1013.01953125,0.07953125,0.333203125,6796.4
1.9759765625,1013.01953125,0.07953125,0.333203125,6229.7
1.9759765625,803.25390625,0.07953125,0.333203125,9148.1
1.9759765625,1013.01953125,0.14703125,0.333203125,4756.2
1.9759765625,1013.01953125,0.07953125,0.426953125,7193.3
1.9759765625,1013.01953125,0.07953125,0.333203125,7469.3
1.9458984375,953.25390625,0.06703125,0.226953125,11813.0
1.9458984375,953.25390625,0.06703125,0.226953125,11109.0
1.9458984375,953.25390625,0.06703125,0.226953125,11759.0
1.9458984375,953.25390625,0.06703125,0.226953125,12238.0
1.9458984375,953.25390625,0.06703125,0.226953125,12019.0
1.8759765625,953.25390625,0.06703125,0.226953125,10924.0
1.9458984375,953.25390625,0.06703125,0.226953125,7687.4
1.9458984375,863.01953125,0.06703125,0.226953125,13207.0
1.9458984375,953.25390625,0.15953125,0.226953125,4898.6
1.9458984375,953.25390625,0.06703125,0.533203125,9891.1
1.8759765625,863.01953125,0.15953125,0.533203125,5023.0
1.8759765625,863.01953125,0.15953125,0.533203125,5013.6
1.8759765625,863.01953125,0.15953125,0.533203125,5011.1
1.8759765625,863.01953125,0.15953125,0.533203125,5007.8
1.9458984375,863.01953125,0.15953125,0.533203125,4810.4
1.8759765625,863.01953125,0.15953125,0.533203125,5012.8
1.8759765625,953.25390625,0.15953125,0.533203125,4965.6
1.8759765625,863.01953125,0.06703125,0.533203125,6696.0
1.8759765625,863.01953125,0.15953125,0.533203125,5012.8
1.9208984375,840.75390625,0.12703125,0.476953125,5024.1
1.9208984375,840.75390625,0.12703125,0.476953125,5088.2
1.9208984375,840.75390625,0.12703125,0.476953125,5019.6
1.9208984375,840.75390625,0.12703125,0.476953125,5028.7
1.9208984375,840.75390625,0.12703125,0.476953125,5028.8
1.8009765625,840.75390625,0.12703125,0.476953125,5441.1
1.9208984375,840.75390625,0.12703125,0.476953125,5024.1
1.9208984375,825.51953125,0.12703125,0.476953125,5047.2
1.9208984375,840.75390625,0.13953125,0.476953125,4969.1
1.9208984375,840.75390625,0.12703125,0.583203125,4992.8
1.8009765625,825.51953125,0.13953125,0.583203125,5371.1
1.8009765625,825.51953125,0.13953125,0.583203125,5388.5
1.8009765625,825.51953125,0.13953125,0.583203125,5383.6
1.8009765625,825.51953125,0.13953125,0.583203125,5383.4
1.9208984375,825.51953125,0.13953125,0.583203125,4971.2
1.8009765625,825.51953125,0.13953125,0.583203125,5386.4
1.8009765625,840.75390625,0.13953125,0.583203125,5374.1
1.8009765625,825.51953125,0.12703125,0.583203125,5486.0
1.8009765625,825.51953125,0.13953125,0.476953125,5412.3
1.8009765625,825.51953125,0.13953125,0.583203125,5386.4
1.8208984375,990.75390625,0.04703125,0.276953125,9919.6
1.8208984375,990.75390625,0.04703125,0.276953125,9840.6
1.8208984375,990.75390625,0.04703125,0.276953125,12716.0
1.8208984375,975.51953125,0.04703125,0.276953125,10090.0
1.8208984375,990.75390625,0.05953125,0.276953125,7391.2
1.8208984375,990.75390625,0.04703125,0.383203125,9373.1
1.9009765625,975.51953125,0.05953125,0.383203125,9183.8
1.9009765625,975.51953125,0.05953125,0.383203125,9520.8
1.9009765625,975.51953125,0.05953125,0.383203125,9638.9
1.9009765625,975.51953125,0.05953125,0.383203125,9452.6
1.8208984375,975.51953125,0.05953125,0.383203125,8781.8
1.9009765625,975.51953125,0.05953125,0.383203125,7692.9
1.9009765625,990.75390625,0.05953125,0.383203125,9375.5
1.9009765625,975.51953125,0.04703125,0.383203125,13758.0
1.9009765625,975.51953125,0.05953125,0.276953125,10125.0
1.9009765625,975.51953125,0.05953125,0.383203125,9492.5
1.8708984375,915.75390625,0.08703125,0.376953125,5849.3
1.8708984375,915.75390625,0.08703125,0.376953125,5841.5
1.8708984375,915.75390625,0.08703125,0.376953125,5843.3
1.8708984375,915.75390625,0.08703125,0.376953125,5846.3
1.8708984375,915.75390625,0.08703125,0.376953125,5857.4
1.8509765625,915.75390625,0.08703125,0.376953125,5934.1
1.8708984375,915.75390625,0.08703125,0.376953125,6900.1
1.8708984375,900.51953125,0.08703125,0.376953125,5900.6
1.8708984375,915.75390625,0.09953125,0.376953125,5550.4
1.8708984375,915.75390625,0.08703125,0.483203125,5768.4
1.8509765625,900.51953125,0.09953125,0.483203125,5843.0
1.8509765625,900.51953125,0.09953125,0.483203125,5838.5
1.8509765625,900.51953125,0.09953125,0.483203125,5832.0
1.8509765625,900.51953125,0.09953125,0.483203125,5814.0
1.8708984375,900.51953125,0.09953125,0.483203125,5886.5
1.8509765625,900.51953125,0.09953125,0.483203125,5571.5
1.8509765625,915.75390625,0.09953125,0.483203125,5772.8
1.8509765625,900.51953125,0.08703125,0.483203125,6645.6
1.8509765625,900.51953125,0.09953125,0.376953125,5981.4
1.8509765625,900.51953125,0.09953125,0.483203125,5826.3
1.9708984375,1065.75390625,0.16703125,0.576953125,4643.8
1.9708984375,1065.75390625,0.16703125,0.576953125,4642.8
1.9708984375,1065.75390625,0.16703125,0.576953125,4645.7
1.9708984375,1065.75390625,0.16703125,0.576953125,4643.4
1.9708984375,1065.75390625,0.16703125,0.576953125,4646.0
1.9509765625,1065.75390625,0.16703125,0.576953125,4693.4
1.9708984375,1065.75390625,0.16703125,0.576953125,4643.8
1.9708984375,1050.51953125,0.16703125,0.576953125,4648.9
1.9708984375,1065.75390625,0.17953125,0.576953125,4617.0
1.9708984375,1065.75390625,0.16703125,0.283203125,4734.6
1.9509765625,1050.51953125,0.17953125,0.283203125,4765.3
1.9509765625,1050.51953125,0.17953125,0.283203125,4761.8
1.9509765625,1050.51953125,0.17953125,0.283203125,4764.5
1.9509765625,1050.51953125,0.17953125,0.283203125,4761.8
1.9708984375,1050.51953125,0.17953125,0.283203125,4714.3
1.9509765625,1050.51953125,0.17953125,0.283203125,4763.9
1.9509765625,1065.75390625,0.17953125,0.283203125,4758.3
1.9509765625,1050.51953125,0.16703125,0.283203125,4793.0
1.9509765625,1050.51953125,0.17953125,0.576953125,4673.7
1.9509765625,1050.51953125,0.17953125,0.283203125,4763.9
1.8833984375,859.50390625,0.13703125,0.451953125,5103.4
1.8833984375,859.50390625,0.13703125,0.451953125,5084.0
1.8833984375,859.50390625,0.13703125,0.451953125,5103.1
1.8833984375,859.50390625,0.13703125,0.451953125,5106.3
1.8833984375,859.50390625,0.13703125,0.451953125,5106.1
1.8634765625,859.50390625,0.13703125,0.451953125,5169.6
1.8833984375,859.50390625,0.13703125,0.451953125,5103.4
1.8833984375,806.76953125,0.13703125,0.451953125,5231.7
1.8833984375,859.50390625,0.06953125,0.451953125,11010.0
1.8833984375,859.50390625,0.13703125,0.508203125,5088.1
1.8634765625,806.76953125,0.06953125,0.508203125,10408.0
1.8634765625,806.76953125,0.06953125,0.508203125,9329.5
1.8634765625,806.76953125,0.06953125,0.508203125,9237.2
1.8634765625,806.76953125,0.06953125,0.508203125,9283.9
1.8833984375,806.76953125,0.06953125,0.508203125,9507.4
1.8634765625,806.76953125,0.06953125,0.508203125,10418.0
1.8634765625,859.50390625,0.06953125,0.508203125,8780.7
1.8634765625,806.76953125,0.13703125,0.508203125,5175.9
1.8634765625,806.76953125,0.06953125,0.451953125,9478.0
1.8634765625,806.76953125,0.06953125,0.508203125,9321.4
1.9833984375,1009.50390625,0.05703125,0.251953125,10231.0
1.9833984375,1009.50390625,0.05703125,0.251953125,10432.0
1.9833984375,1009.50390625,0.05703125,0.251953125,10222.0
1.9833984375,1009.50390625,0.05703125,0.251953125,10116.0
1.9833984375,1009.50390625,0.05703125,0.251953125,10275.0
1.9634765625,1009.50390625,0.05703125,0.251953125,10029.0
1.9833984375,1009.50390625,0.05703125,0.251953125,9276.8
1.9833984375,956.76953125,0.05703125,0.251953125,10732.0
1.9833984375,1009.50390625,0.14953125,0.251953125,4778.6
1.9833984375,1009.50390625,0.05703125,0.308203125,9770.5
1.9634765625,956.76953125,0.14953125,0.308203125,4815.5
1.9634765625,956.76953125,0.14953125,0.308203125,4818.2
1.9634765625,956.76953125,0.14953125,0.308203125,4819.6
1.9634765625,956.76953125,0.14953125,0.308203125,4816.2
1.9833984375,956.76953125,0.14953125,0.308203125,4768.7
1.9634765625,956.76953125,0.14953125,0.308203125,4818.0
1.9634765625,1009.50390625,0.14953125,0.308203125,4794.0
1.9634765625,956.76953125,0.05703125,0.308203125,9189.7
1.9634765625,956.76953125,0.14953125,0.251953125,4855.8
1.9634765625,956.76953125,0.14953125,0.308203125,4818.0
1.9333984375,934.50390625,0.09703125,0.351953125,5386.2
1.9333984375,934.50390625,0.09703125,0.351953125,5472.2
1.9333984375,934.50390625,0.09703125,0.351953125,5377.9
1.9333984375,934.50390625,0.09703125,0.351953125,5385.8
1.9333984375,934.50390625,0.09703125,0.351953125,5391.3
1.8134765625,934.50390625,0.09703125,0.351953125,5847.5
1.9333984375,934.50390625,0.09703125,0.351953125,5547.2
1.9333984375,881.76953125,0.09703125,0.351953125,5467.2
1.9333984375,934.50390625,0.18953125,0.351953125,4792.1
1.9333984375,934.50390625,0.09703125,0.408203125,5340.8
1.8134765625,881.76953125,0.18953125,0.408203125,5177.1
1.8134765625,881.76953125,0.18953125,0.408203125,5192.4
1.8134765625,881.76953125,0.18953125,0.408203125,5190.3
1.8134765625,881.76953125,0.18953125,0.408203125,5187.4
1.9333984375,881.76953125,0.18953125,0.408203125,4809.5
1.8134765625,881.76953125,0.18953125,0.408203125,5190.1
1.8134765625,934.50390625,0.18953125,0.408203125,5161.0
1.8134765625,881.76953125,0.09703125,0.408203125,5990.7
1.8134765625,881.76953125,0.18953125,0.351953125,5212.2
1.8134765625,881.76953125,0.18953125,0.408203125,5190.1
1.8333984375,1084.50390625,0.17703125,0.551953125,5010.7
1.8333984375,1084.50390625,0.17703125,0.551953125,5008.0
1.8333984375,1084.50390625,0.17703125,0.551953125,5011.9
1.8333984375,1084.50390625,0.17703125,0.551953125,5010.6
1.8333984375,1084.50390625,0.17703125,0.551953125,5012.9
1.9134765625,1084.50390625,0.17703125,0.551953125,4760.9
1.8333984375,1084.50390625,0.17703125,0.551953125,5010.7
1.8333984375,1031.76953125,0.17703125,0.551953125,5029.1
1.8333984375,1084.50390625,0.10953125,0.551953125,5253.6
1.8333984375,1084.50390625,0.17703125,0.208203125,5160.4
1.9134765625,1031.76953125,0.10953125,0.208203125,6537.7
1.9134765625,1031.76953125,0.10953125,0.208203125,6355.9
1.9134765625,1031.76953125,0.10953125,0.208203125,6386.6
1.9134765625,1031.76953125,0.10953125,0.208203125,6365.3
1.8333984375,1031.76953125,0.10953125,0.208203125,6093.0
1.9134765625,1031.76953125,0.10953125,0.208203125,5437.1
1.9134765625,1084.50390625,0.10953125,0.208203125,6212.0
1.9134765625,1031.76953125,0.17703125,0.208203125,4925.9
1.9134765625,1031.76953125,0.10953125,0.551953125,5591.8
1.9134765625,1031.76953125,0.10953125,0.208203125,6384.2
1.8083984375,897.00390625,0.11703125,0.301953125,5957.9
1.8083984375,897.00390625,0.11703125,0.301953125,5927.4
1.8083984375,897.00390625,0.11703125,0.301953125,5938.9
1.8083984375,897.00390625,0.11703125,0.301953125,5975.4
1.8083984375,897.00390625,0.11703125,0.301953125,6019.1
1.9884765625,897.00390625,0.11703125,0.301953125,6640.9
1.8083984375,897.00390625,0.11703125,0.301953125,5654.2
1.8083984375,1069.26953125,0.11703125,0.301953125,5429.5
1.8083984375,897.00390625,0.08953125,0.301953125,7985.5
1.8083984375,897.00390625,0.11703125,0.258203125,6112.7
1.9884765625,1069.26953125,0.08953125,0.258203125,7683.4
1.9884765625,1069.26953125,0.08953125,0.258203125,7658.5
1.9884765625,1069.26953125,0.08953125,0.258203125,7589.0
1.9884765625,1069.26953125,0.08953125,0.258203125,7526.4
1.8083984375,1069.26953125,0.08953125,0.258203125,6683.4
1.9884765625,1069.26953125,0.08953125,0.258203125,8455.5
1.9884765625,897.00390625,0.08953125,0.258203125,8816.5
1.9884765625,1069.26953125,0.11703125,0.258203125,5673.3
1.9884765625,1069.26953125,0.08953125,0.301953125,7386.1
1.9884765625,1069.26953125,0.08953125,0.258203125,7625.1
1.9083984375,1047.00390625,0.19703125,0.501953125,4761.2
1.9083984375,1047.00390625,0.19703125,0.501953125,4760.8
1.9083984375,1047.00390625,0.19703125,0.501953125,4761.7
1.9083984375,1047.00390625,0.19703125,0.501953125,4761.2
1.9083984375,1047.00390625,0.19703125,0.501953125,4753.7
1.8884765625,1047.00390625,0.19703125,0.501953125,4818.4
1.9083984375,1047.00390625,0.19703125,0.501953125,4761.2
1.9083984375,919.26953125,0.19703125,0.501953125,4810.2
1.9083984375,1047.00390625,0.16953125,0.501953125,4817.9
1.9083984375,1047.00390625,0.19703125,0.458203125,4770.5
1.8884765625,919.26953125,0.16953125,0.458203125,4932.6
1.8884765625,919.26953125,0.16953125,0.458203125,4930.5
1.8884765625,919.26953125,0.16953125,0.458203125,4931.5
1.8884765625,919.26953125,0.16953125,0.458203125,4939.8
1.9083984375,919.26953125,0.16953125,0.458203125,4873.1
1.8884765625,919.26953125,0.16953125,0.458203125,4931.9
1.8884765625,1047.00390625,0.16953125,0.458203125,4878.5
1.8884765625,919.26953125,0.19703125,0.458203125,4870.9
1.8884765625,919.26953125,0.16953125,0.501953125,4921.5
1.8884765625,919.26953125,0.16953125,0.458203125,4931.9
1.9583984375,822.00390625,0.15703125,0.401953125,4850.0
1.9583984375,822.00390625,0.15703125,0.401953125,4848.6
1.9583984375,822.00390625,0.15703125,0.401953125,4850.8
1.9583984375,822.00390625,0.15703125,0.401953125,4847.3
1.9583984375,822.00390625,0.15703125,0.401953125,4855.3
1.9384765625,822.00390625,0.15703125,0.401953125,4902.8
1.9583984375,822.00390625,0.15703125,0.401953125,4850.0
1.9583984375,994.26953125,0.15703125,0.401953125,4755.4
1.9583984375,822.00390625,0.12953125,0.401953125,4964.6
1.9583984375,822.00390625,0.15703125,0.358203125,4867.6
1.9384765625,994.26953125,0.12953125,0.358203125,4914.2
1.9384765625,994.26953125,0.12953125,0.358203125,4912.3
1.9384765625,994.26953125,0.12953125,0.358203125,4915.6
1.9384765625,994.26953125,0.12953125,0.358203125,4907.7
1.9583984375,994.26953125,0.12953125,0.358203125,4859.3
1.9384765625,994.26953125,0.12953125,0.358203125,4912.9
1.9384765625,822.00390625,0.12953125,0.358203125,5049.5
1.9384765625,994.26953125,0.15703125,0.358203125,4825.9
1.9384765625,994.26953125,0.12953125,0.401953125,4896.3
1.9384765625,994.26953125,0.12953125,0.358203125,4912.9
1.8583984375,972.00390625,0.07703125,0.201953125,9167.6
1.8583984375,972.00390625,0.07703125,0.201953125,9066.5
1.8583984375,972.00390625,0.07703125,0.201953125,9199.3
1.8583984375,972.00390625,0.07703125,0.201953125,9249.6
1.8583984375,972.00390625,0.07703125,0.201953125,8913.1
1.8384765625,972.00390625,0.07703125,0.201953125,8992.5
1.8583984375,972.00390625,0.07703125,0.201953125,8308.3
1.8583984375,844.26953125,0.07703125,0.201953125,10679.0
1.8583984375,972.00390625,0.07703125,0.5582031249999999,7507.0
1.8384765625,844.26953125,0.04953125,0.5582031249999999,14370.0
1.8384765625,844.26953125,0.04953125,0.5582031249999999,14123.0
1.8384765625,844.26953125,0.04953125,0.5582031249999999,14011.0
1.8384765625,844.26953125,0.04953125,0.5582031249999999,14732.0
1.8583984375,844.26953125,0.04953125,0.5582031249999999,14566.0
1.8384765625,844.26953125,0.04953125,0.5582031249999999,16220.0
1.8384765625,972.00390625,0.04953125,0.5582031249999999,12037.0
1.8384765625,844.26953125,0.07703125,0.5582031249999999,7429.6
1.8384765625,844.26953125,0.04953125,0.201953125,18906.0
1.8384765625,844.26953125,0.04953125,0.5582031249999999,14182.0
1.9177734375,807.94140625,0.05953125,0.533203125,12687.0
1.9177734375,807.94140625,0.05953125,0.533203125,11685.0
1.9177734375,807.94140625,0.05953125,0.533203125,12591.0
1.9177734375,807.94140625,0.05953125,0.533203125,12750.0
1.9177734375,807.94140625,0.05953125,0.533203125,12557.0
1.9916015625,807.94140625,0.05953125,0.533203125,13866.0
1.9177734375,807.94140625,0.05953125,0.533203125,14597.0
1.9177734375,1073.95703125,0.05953125,0.533203125,9445.7
1.9177734375,807.94140625,0.05703125,0.533203125,13649.0
1.9177734375,807.94140625,0.05953125,0.401953125,13413.0
1.9916015625,1073.95703125,0.05703125,0.401953125,12987.0
1.9916015625,1073.95703125,0.05703125,0.401953125,12168.0
1.9916015625,1073.95703125,0.05703125,0.401953125,12188.0
1.9916015625,1073.95703125,0.05703125,0.401953125,12265.0
1.9177734375,1073.95703125,0.05703125,0.401953125,11212.0
1.9916015625,1073.95703125,0.05703125,0.401953125,10705.0
1.9916015625,807.94140625,0.05703125,0.401953125,16564.0
1.9916015625,1073.95703125,0.05953125,0.401953125,11366.0
1.9916015625,1073.95703125,0.05703125,0.533203125,11651.0
1.9916015625,1073.95703125,0.05703125,0.401953125,12188.0
1.8177734375,957.94140625,0.13953125,0.333203125,5293.8
1.8177734375,957.94140625,0.13953125,0.333203125,5307.0
1.8177734375,957.94140625,0.13953125,0.333203125,5296.0
1.8177734375,957.94140625,0.13953125,0.333203125,5294.1
1.8916015625,957.94140625,0.13953125,0.333203125,5038.3
1.8177734375,957.94140625,0.13953125,0.333203125,5293.8
1.8177734375,923.95703125,0.13953125,0.333203125,5312.9
1.8177734375,957.94140625,0.13703125,0.333203125,5303.5
1.8177734375,957.94140625,0.13953125,0.201953125,5401.5
1.8916015625,923.95703125,0.13703125,0.201953125,5173.3
1.8916015625,923.95703125,0.13703125,0.201953125,5204.4
1.8916015625,923.95703125,0.13703125,0.201953125,5213.4
1.8916015625,923.95703125,0.13703125,0.201953125,5223.8
1.8177734375,923.95703125,0.13703125,0.201953125,5479.7
1.8916015625,923.95703125,0.13703125,0.201953125,5215.4
1.8916015625,957.94140625,0.13703125,0.201953125,5170.7
1.8916015625,923.95703125,0.13953125,0.201953125,5186.3
1.8916015625,923.95703125,0.13703125,0.333203125,5079.0
1.8916015625,923.95703125,0.13703125,0.201953125,5215.4
1.8677734375,882.94140625,0.17953125,0.233203125,5106.8
1.8677734375,882.94140625,0.17953125,0.233203125,5118.1
1.8677734375,882.94140625,0.17953125,0.233203125,5107.0
1.8677734375,882.94140625,0.17953125,0.233203125,5108.6
1.8677734375,882.94140625,0.17953125,0.233203125,5111.3
1.9416015625,882.94140625,0.17953125,0.233203125,4890.8
1.8677734375,882.94140625,0.17953125,0.233203125,5106.8
1.8677734375,998.95703125,0.17953125,0.233203125,5045.7
1.8677734375,882.94140625,0.17703125,0.233203125,5113.2
1.8677734375,882.94140625,0.17953125,0.501953125,4983.7
1.9416015625,998.95703125,0.17703125,0.501953125,4729.0
1.9416015625,998.95703125,0.17703125,0.501953125,4735.6
1.9416015625,998.95703125,0.17703125,0.501953125,4733.9
1.9416015625,998.95703125,0.17703125,0.501953125,4730.8
1.8677734375,998.95703125,0.17703125,0.501953125,4949.3
1.9416015625,998.95703125,0.17703125,0.501953125,4735.8
1.9416015625,882.94140625,0.17703125,0.501953125,4790.3
1.9416015625,998.95703125,0.17953125,0.501953125,4730.4
1.9416015625,998.95703125,0.17703125,0.233203125,4852.8
1.9416015625,998.95703125,0.17703125,0.501953125,4735.8
1.9677734375,1032.94140625,0.09953125,0.433203125,6175.9
1.9677734375,1032.94140625,0.09953125,0.433203125,6018.6
1.9677734375,1032.94140625,0.09953125,0.433203125,6180.1
1.9677734375,1032.94140625,0.09953125,0.433203125,6146.1
1.9677734375,1032.94140625,0.09953125,0.433203125,6224.7
1.8416015625,1032.94140625,0.09953125,0.433203125,5756.9
1.9677734375,1032.94140625,0.09953125,0.433203125,5299.4
1.9677734375,848.95703125,0.09953125,0.433203125,7080.7
1.9677734375,1032.94140625,0.09703125,0.433203125,6344.6
1.9677734375,1032.94140625,0.09953125,0.301953125,6501.5
1.8416015625,848.95703125,0.09703125,0.301953125,6008.4
1.8416015625,848.95703125,0.09703125,0.301953125,5922.2
1.8416015625,848.95703125,0.09703125,0.301953125,5932.1
1.8416015625,848.95703125,0.09703125,0.301953125,5908.9
1.9677734375,848.95703125,0.09703125,0.301953125,6196.2
1.8416015625,848.95703125,0.09703125,0.301953125,6787.1
1.8416015625,1032.94140625,0.09703125,0.301953125,5631.7
1.8416015625,848.95703125,0.09953125,0.301953125,5863.6
1.8416015625,848.95703125,0.09703125,0.433203125,5788.6
1.8416015625,848.95703125,0.09703125,0.301953125,5923.6
1.9927734375,920.44140625,0.19953125,0.283203125,4667.3
1.9927734375,920.44140625,0.19953125,0.283203125,4671.5
1.9927734375,920.44140625,0.19953125,0.283203125,4667.5
1.9927734375,920.44140625,0.19953125,0.283203125,4666.1
1.9927734375,920.44140625,0.19953125,0.283203125,4678.2
1.8666015625,920.44140625,0.19953125,0.283203125,5006.6
1.9927734375,920.44140625,0.19953125,0.283203125,4667.3
1.9927734375,811.45703125,0.19953125,0.283203125,4733.5
1.9927734375,920.44140625,0.11703125,0.283203125,5690.1
1.9927734375,920.44140625,0.19953125,0.351953125,4632.5
1.8666015625,811.45703125,0.11703125,0.351953125,5528.4
1.8666015625,811.45703125,0.11703125,0.351953125,5599.8
1.8666015625,811.45703125,0.11703125,0.351953125,5635.6
1.8666015625,811.45703125,0.11703125,0.351953125,5525.2
1.9927734375,811.45703125,0.11703125,0.351953125,5976.6
1.8666015625,811.45703125,0.11703125,0.351953125,5819.7
1.8666015625,920.44140625,0.11703125,0.351953125,5376.5
1.8666015625,811.45703125,0.19953125,0.351953125,5056.4
1.8666015625,811.45703125,0.11703125,0.283203125,5788.5
1.8666015625,811.45703125,0.11703125,0.351953125,5603.7
1.8927734375,1070.44140625,0.11953125,0.483203125,5010.7
1.8927734375,1070.44140625,0.11953125,0.483203125,5013.6
1.8927734375,1070.44140625,0.11953125,0.483203125,5010.9
1.8927734375,1070.44140625,0.11953125,0.483203125,5011.8
1.8927734375,1070.44140625,0.11953125,0.483203125,5008.5
1.9666015625,1070.44140625,0.11953125,0.483203125,4801.2
1.8927734375,1070.44140625,0.11953125,0.483203125,5010.7
1.8927734375,961.45703125,0.11953125,0.483203125,5057.8
1.8927734375,1070.44140625,0.19703125,0.483203125,4797.8
1.8927734375,1070.44140625,0.11953125,0.551953125,4996.4
1.9666015625,961.45703125,0.19703125,0.551953125,4626.4
1.9666015625,961.45703125,0.19703125,0.551953125,4627.8
1.9666015625,961.45703125,0.19703125,0.551953125,4627.0
1.9666015625,961.45703125,0.19703125,0.551953125,4630.1
1.8927734375,961.45703125,0.19703125,0.551953125,4823.7
1.9666015625,961.45703125,0.19703125,0.551953125,4628.0
1.9666015625,1070.44140625,0.19703125,0.551953125,4590.3
1.9666015625,961.45703125,0.11953125,0.551953125,4834.5
1.9666015625,961.45703125,0.19703125,0.483203125,4641.2
1.9666015625,961.45703125,0.19703125,0.551953125,4628.0
1.8427734375,845.44140625,0.07953125,0.583203125,6518.2
1.8427734375,845.44140625,0.07953125,0.583203125,6419.5
1.8427734375,845.44140625,0.07953125,0.583203125,6488.6
1.8427734375,845.44140625,0.07953125,0.583203125,6486.7
1.8427734375,845.44140625,0.07953125,0.583203125,6565.2
1.8166015625,845.44140625,0.07953125,0.583203125,6413.0
1.8427734375,845.44140625,0.07953125,0.583203125,6258.9
1.8427734375,886.45703125,0.07953125,0.583203125,6312.1
1.8427734375,845.44140625,0.15703125,0.583203125,5136.5
1.8427734375,845.44140625,0.07953125,0.251953125,7349.0
1.8166015625,886.45703125,0.15703125,0.251953125,5337.8
1.8166015625,886.45703125,0.15703125,0.251953125,5333.7
1.8166015625,886.45703125,0.15703125,0.251953125,5333.4
1.8166015625,886.45703125,0.15703125,0.251953125,5327.4
1.8427734375,886.45703125,0.15703125,0.251953125,5235.5
1.8166015625,886.45703125,0.15703125,0.251953125,5332.1
1.8166015625,845.44140625,0.15703125,0.251953125,5360.7
1.8166015625,886.45703125,0.07953125,0.251953125,6609.5
1.8166015625,886.45703125,0.15703125,0.583203125,5205.0
1.8166015625,886.45703125,0.15703125,0.251953125,5332.1
1.9427734375,995.44140625,0.15953125,0.383203125,4808.7
1.9427734375,995.44140625,0.15953125,0.383203125,4803.7
1.9427734375,995.44140625,0.15953125,0.383203125,4810.7
1.9427734375,995.44140625,0.15953125,0.383203125,4807.4
1.9427734375,995.44140625,0.15953125,0.383203125,4797.9
1.9166015625,995.44140625,0.15953125,0.383203125,4880.7
1.9427734375,995.44140625,0.15953125,0.383203125,4808.7
1.9427734375,1036.45703125,0.15953125,0.383203125,4791.9
1.9427734375,995.44140625,0.07703125,0.383203125,9828.5
1.9427734375,995.44140625,0.15953125,0.451953125,4787.5
1.9166015625,1036.45703125,0.07703125,0.451953125,8216.8
1.9166015625,1036.45703125,0.07703125,0.451953125,8040.8
1.9166015625,1036.45703125,0.07703125,0.451953125,8103.5
1.9166015625,1036.45703125,0.07703125,0.451953125,8205.2
1.9427734375,1036.45703125,0.07703125,0.451953125,8230.0
1.9166015625,1036.45703125,0.07703125,0.451953125,8548.7
1.9166015625,995.44140625,0.07703125,0.451953125,8285.3
1.9166015625,1036.45703125,0.15953125,0.451953125,4828.8
1.9166015625,1036.45703125,0.07703125,0.383203125,8243.8
1.9166015625,1036.45703125,0.07703125,0.451953125,8047.7
1.8052734375,939.19140625,0.18953125,0.258203125,5267.1
1.8052734375,939.19140625,0.18953125,0.258203125,5252.4
1.8052734375,939.19140625,0.18953125,0.258203125,5266.2
1.8052734375,939.19140625,0.18953125,0.258203125,5263.6
1.8052734375,939.19140625,0.18953125,0.258203125,5261.5
1.8041015625,939.19140625,0.18953125,0.258203125,5271.6
1.8052734375,939.19140625,0.18953125,0.258203125,5267.1
1.8052734375,830.20703125,0.18953125,0.258203125,5339.4
1.8052734375,939.19140625,0.16703125,0.258203125,5329.6
1.8052734375,939.19140625,0.18953125,0.326953125,5223.2
1.8041015625,830.20703125,0.16703125,0.326953125,5350.4
