capcost,Q_engineering,high_grade_wasteheat,major_radius,aspect_ratio,effective_ion_charge,toroidal_field_on_plasma
4658.2,1.4,520.0,3.55155435949564,2.029883795470111,1.6788210270665571,5.60148761048913
4452.04,1.1,373.0,3.55155435949564,1.9575841670981475,2.1846433520787407,5.60148761048913
4336.29,1.1,335.0,3.55155435949564,1.9575841670981475,1.6788210270665571,4.715683433867525
4857.37,1.3,479.0,3.773027542512864,2.109742986944652,1.7083278285726815,5.930389845190803
5090.86,1.3,486.0,3.932768767233938,1.9575841670981475,1.6788210270665571,5.60148761048913
4793.17,1.4,563.0,3.55155435949564,1.9575841670981475,1.2787487822876196,5.60148761048913
4799.0,1.5,605.0,3.55155435949564,1.9575841670981475,1.6788210270665571,5.418004698585719
5431.95,1.4,652.0,3.984579742335427,1.9575841670981475,1.6788210270665571,5.60148761048913
4312.83,1.0,309.0,3.55155435949564,2.006885451391448,1.6788210270665571,5.60148761048913
4436.79,1.1,362.0,3.55155435949564,1.9575841670981475,2.092904339643228,5.60148761048913
5533.55,1.6,761.0,3.93518664536532,1.847984554843119,1.7079419406763456,5.458765745162964
5850.65,1.7,972.0,3.93518664536532,1.847984554843119,1.5133313399491564,5.458765745162964
5538.31,1.6,743.0,3.968390118244315,1.847984554843119,1.7079419406763456,5.458765745162964
5674.65,1.6,861.0,3.93518664536532,1.8878808702061989,1.7079419406763456,5.458765745162964
5677.92,1.6,871.0,3.93518664536532,1.8878808702061989,1.5734513367260778,5.458765745162964
4638.1,1.3,491.0,3.593462616932811,1.9221096758660912,2.413733659766401,4.816999054455664
5682.06,1.7,887.0,3.93518664536532,1.8878808702061989,1.2551232892421622,5.458765745162964
5323.76,1.6,732.0,3.798823269084096,1.8878808702061989,1.7079419406763456,5.458765745162964
5287.88,1.4,606.0,3.93518664536532,1.9421475374171209,1.7079419406763456,5.458765745162964
5674.42,1.6,861.0,3.93518664536532,1.8878808702061989,1.7183284883791257,5.458765745162964
5032.69,1.3,454.0,3.8812478435211233,1.8878808702061989,1.7183284883791257,5.458765745162964
5337.9,1.5,649.0,3.93518664536532,1.8878808702061989,1.9454073930690852,5.458765745162964
5945.34,1.8,1087.0,3.93518664536532,1.8878808702061989,1.7183284883791257,5.735465563018806
4993.52,1.2,419.0,3.93518664536532,1.8878808702061989,2.2032896575860663,5.458765745162964
4426.64,1.1,389.0,3.560300602519419,2.0215893049999094,2.3865111980666165,5.0355294495821
5365.39,1.5,641.0,3.912032924592495,1.8878808702061989,1.7183284883791257,5.458765745162964
5259.07,1.2,518.0,3.93518664536532,1.8878808702061989,2.473275750765486,5.458765745162964
5164.51,1.2,485.0,3.93518664536532,1.8878808702061989,1.7183284883791257,5.219169839146275
5670.85,1.6,851.0,3.93518664536532,1.8878808702061989,1.8249951528514587,5.458765745162964
5126.04,1.4,493.0,3.943295146284072,1.8878808702061989,1.8249951528514587,5.458765745162964
4855.65,1.1,368.0,3.93518664536532,2.069125373784312,1.8249951528514587,5.458765745162964
4991.99,1.2,417.0,3.93518664536532,1.8878808702061989,2.142402651174913,5.458765745162964
5134.27,1.2,479.0,3.93518664536532,1.8878808702061989,1.8249951528514587,5.008664296503412
3862.38,1.0,310.0,3.2669278532266617,2.123768287793135,2.1834172881590588,5.794449308026742
5255.82,1.5,609.0,3.883314909413457,1.8878808702061989,1.8249951528514587,5.458765745162964
5670.21,1.6,849.0,3.93518664536532,1.8878808702061989,1.841621134636102,5.458765745162964
5287.35,1.5,648.0,3.898220579430927,1.8878808702061989,1.8249951528514587,5.458765745162964
5681.85,1.7,886.0,3.93518664536532,1.8878808702061989,1.2791817019591205,5.458765745162964
5676.05,1.6,865.0,3.93518664536532,1.8878808702061989,1.6571878677241183,5.458765745162964
5674.59,1.6,851.0,3.93518664536532,1.8878808702061989,1.8249951528514587,5.491401960607618
5376.47,1.5,734.0,3.8147937673638808,1.8878808702061989,1.8249951528514587,5.491401960607618
5102.15,1.4,496.0,3.93518664536532,1.919865645076889,1.8249951528514587,5.491401960607618
5631.17,1.4,756.0,3.93518664536532,1.8878808702061989,2.346943222580923,5.491401960607618
5197.24,1.4,526.0,3.93518664536532,1.8878808702061989,1.8249951528514587,5.345747001469135
5567.76,1.6,824.0,3.905049731954932,1.8878808702061989,1.8249951528514587,5.491401960607618
5563.11,1.6,813.0,3.905049731954932,1.8878808702061989,1.9258684294593784,5.491401960607618
5329.47,1.4,632.0,3.905049731954932,1.8878808702061989,1.8249951528514587,5.194830129662847
5563.83,1.6,814.0,3.905049731954932,1.8878808702061989,1.911587838240694,5.491401960607618
5335.71,1.4,632.0,3.905049731954932,1.8878808702061989,1.8249951528514587,5.249102734029293
5567.29,1.6,823.0,3.905049731954932,1.8878808702061989,1.8352969603181728,5.491401960607618
4509.91,1.1,390.0,3.571580472735036,1.900805045148815,1.3024101535495425,4.454899713357008
4400.3,1.0,321.0,3.565040580695495,1.8184545322922256,1.6489898532584308,4.180224200710654
5204.95,1.5,596.0,3.859810720209936,1.8878808702061989,1.8249951528514587,5.491401960607618
4926.41,1.2,415.0,3.905049731954932,1.990617916880486,1.8249951528514587,5.491401960607618
5573.87,1.7,841.0,3.905049731954932,1.8878808702061989,1.6355758809959664,5.491401960607618
5122.53,1.0,460.0,3.905049731954932,1.8878808702061989,1.8249951528514587,4.543078544282707
5070.99,1.3,486.0,3.905049731954932,1.929012072695276,1.8249951528514587,5.491401960607618
4941.23,1.2,408.0,3.905049731954932,1.8878808702061989,2.1573449420824087,5.491401960607618
5577.12,1.7,851.0,3.905049731954932,1.8878808702061989,1.4786767422425018,5.491401960607618
5106.57,1.0,459.0,3.905049731954932,1.8878808702061989,1.8249951528514587,4.684420735655294
5689.9,1.8,963.0,3.870409787670951,1.9427140355014527,1.5868338940118225,5.972145817254386
5562.7,1.6,811.0,3.905049731954932,1.8878808702061989,1.934568180114627,5.491401960607618
5060.01,1.3,482.0,3.905049731954932,1.8878808702061989,1.8249951528514587,5.160968189040432
4530.55,1.3,452.0,3.490368592516233,1.9110912660805264,1.3767750387794544,4.880399540066719
5241.85,1.4,576.0,3.905049731954932,1.8878808702061989,1.2281403570349312,5.491401960607618
4313.95,1.1,364.0,3.5587029457092285,2.0666993088078898,2.312127658585365,4.974089749157429
5112.47,1.3,513.0,3.85895206220448,1.8858572005717165,1.712376776663583,5.27433886565268
4900.29,1.1,399.0,3.88178126513958,1.9633446170438849,1.648866860705662,5.077414125204086
4456.73,1.3,478.0,3.418080098927021,1.9633446170438849,1.648866860705662,5.077414125204086
4200.71,1.1,348.0,3.418080098927021,2.033419921204861,1.648866860705662,5.077414125204086
4200.26,1.1,347.0,3.418080098927021,2.033419921204861,1.657390839836335,5.077414125204086
4201.09,1.1,348.0,3.418080098927021,2.033419921204861,1.6421857831901137,5.077414125204086
4754.4,1.4,519.0,3.633251070976257,1.978601494724738,1.5027116597478216,5.272881135344505
4469.11,1.2,434.0,3.556966972304508,1.9832091710175157,1.791675169266896,5.161844648420811
5075.51,1.2,446.0,3.967487961053848,1.978601494724738,1.5027116597478216,5.272881135344505
4383.02,1.0,315.0,3.633251070976257,1.978601494724738,2.113585368959189,5.272881135344505
4639.52,1.4,552.0,3.5077627524733543,1.978601494724738,1.5027116597478216,5.272881135344505
4483.44,1.3,478.0,3.5077627524733543,2.0409753642929678,1.5027116597478216,5.272881135344505
4639.78,1.4,553.0,3.5077627524733543,1.978601494724738,1.471508004639496,5.272881135344505
4906.73,1.6,707.0,3.5077627524733543,1.978601494724738,1.471508004639496,5.610456952825189
4555.89,1.2,400.0,3.593842655420304,1.981107368361821,2.377250048707028,5.6965368539094925
4586.13,1.3,493.0,3.5077627524733543,1.978601494724738,1.95970168337316,5.610456952825189
5174.29,1.3,502.0,3.981306582689285,1.978601494724738,1.471508004639496,5.610456952825189
4465.41,1.2,406.0,3.5077627524733543,1.978601494724738,1.600046894278055,5.610456952825189
4220.11,1.1,356.0,3.5102085955441,2.219701416058522,1.6042374607958918,5.935535789933056
4592.11,1.2,418.0,3.6338557191193104,1.8722256572100144,2.2976009715629413,4.736549919471145
5152.89,1.5,628.0,3.7970862686634064,1.978601494724738,1.471508004639496,5.610456952825189
4465.88,1.2,419.0,3.5077627524733543,1.978601494724738,2.21023372590827,5.610456952825189
4475.58,1.2,419.0,3.5077627524733543,1.978601494724738,1.471508004639496,4.860129143926315
4766.56,1.5,633.0,3.5077627524733543,2.022701584701282,1.471508004639496,5.610456952825189
4439.15,1.2,394.0,3.5077627524733543,1.978601494724738,1.799805815855941,5.610456952825189
5193.02,1.6,725.0,3.7106563282250136,1.978601494724738,1.471508004639496,5.610456952825189
4654.55,1.0,366.0,3.7106563282250136,1.978601494724738,2.298835784719982,5.610456952825189
4532.39,1.1,359.0,3.7178789786994457,2.0347130474844155,2.351058009482112,5.44327262789011
5171.11,1.3,501.0,3.9751056648092336,1.978601494724738,1.471508004639496,5.610456952825189
5243.95,1.6,754.0,3.7106563282250136,1.9489466820598385,1.471508004639496,5.610456952825189
4697.65,1.2,404.0,3.7106563282250136,1.9489466820598385,2.4305726467058983,5.610456952825189
5315.5,1.7,814.0,3.7106563282250136,1.9243757414450189,1.471508004639496,5.610456952825189
4843.5,1.3,465.0,3.7106563282250136,1.9243757414450189,1.6113541545453014,5.610456952825189
3732.58,1.0,327.0,3.0608250107616186,2.194372849844541,1.5600617851270246,5.610361877363175
4236.87,1.0,293.0,3.7106563282250136,2.3595542162835,1.471508004639496,5.610456952825189
4984.52,1.4,578.0,3.7106563282250136,1.9243757414450189,1.9384890279947893,5.610456952825189
5255.05,1.6,781.0,3.7106563282250136,1.9243757414450189,1.8046276719174663,5.610456952825189
5312.29,1.6,803.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,5.610456952825189
4565.36,1.1,336.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,4.782918710031481
4427.77,1.0,343.0,3.7106563282250136,2.274090324572941,1.6378283259801851,5.610456952825189
4843.61,1.3,466.0,3.7106563282250136,1.9243757414450189,1.607302626758979,5.610456952825189
4705.55,1.2,406.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,5.294899117729074
4942.16,1.3,485.0,3.844080924987793,1.9993872583201289,1.7257130358098756,5.632531424518675
5532.71,1.6,801.0,3.906567953687045,1.9243757414450189,1.6378283259801851,5.610456952825189
4408.6,1.1,341.0,3.7106563282250136,2.257237140565791,1.6378283259801851,5.610456952825189
4608.57,1.1,337.0,3.7106563282250136,1.9243757414450189,2.290319484613991,5.610456952825189
4795.78,1.3,465.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,5.192422068677843
5130.56,1.2,474.0,3.944578150603775,1.9187130224743592,1.7445711102594328,4.925414940575138
4606.72,1.1,334.0,3.7106563282250136,1.9243757414450189,2.21807437448384,5.610456952825189
4726.78,1.2,407.0,3.7106563282250136,1.964663080067791,1.6378283259801851,5.610456952825189
5315.75,1.7,815.0,3.7106563282250136,1.9243757414450189,1.4502895408287657,5.610456952825189
5310.83,1.6,803.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,5.596840733662248
4624.09,1.0,335.0,3.820944664534181,2.1744954823155003,1.7975963317284094,5.852460877154954
3826.69,1.0,310.0,3.222292578779161,2.1738398628214823,1.614591032681871,5.304290443658829
5423.9,1.7,842.0,3.772267688531429,1.9243757414450189,1.6378283259801851,5.610456952825189
5309.0,1.6,787.0,3.7106563282250136,1.9243757414450189,1.3595451745442382,5.610456952825189
4843.38,1.3,464.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,5.6178783951327205
4534.64,1.2,463.0,3.52209859341383,2.0548560993948373,2.4544178537365537,5.927046479657292
4608.38,1.1,337.0,3.7106563282250136,1.9243757414450189,2.283598290196392,5.610456952825189
4551.35,1.1,336.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,4.666359610622749
5352.08,1.4,570.0,3.990496300160885,1.9243757414450189,1.6378283259801851,5.610456952825189
5255.33,1.7,782.0,3.7106563282250136,1.9243757414450189,1.7976864590763644,5.610456952825189
3959.81,1.2,404.0,3.128347091376781,2.0599128305135426,1.6065784447300318,5.245743988547474
5642.62,1.6,829.0,3.946416632725232,1.9243757414450189,1.6378283259801851,5.610456952825189
4902.67,1.4,553.0,3.7106563282250136,2.0046553123362783,1.6378283259801851,5.610456952825189
5250.85,1.6,770.0,3.7106563282250136,1.9243757414450189,1.8973815161374068,5.610456952825189
4928.42,1.4,536.0,3.7106563282250136,1.937051357458537,1.6378283259801851,5.610456952825189
5309.49,1.6,790.0,3.7106563282250136,1.9243757414450189,1.2791997111800328,5.610456952825189
4798.43,1.3,465.0,3.7106563282250136,1.9243757414450189,1.6378283259801851,5.216319424863968
4322.74,1.2,428.0,3.399391948682023,1.9758936593582623,2.383890530262975,4.9870590744540095
5699.77,1.6,847.0,3.9738158887084873,1.9243757414450189,1.6378283259801851,5.610456952825189
5144.19,1.3,495.0,3.9738158887084873,1.969570152607403,1.6378283259801851,5.610456952825189
5700.0,1.6,848.0,3.9738158887084873,1.9243757414450189,1.6286935927481911,5.610456952825189
5446.43,1.4,651.0,3.9738158887084873,1.9243757414450189,1.6378283259801851,5.280349764041603
5116.08,1.3,450.0,3.976942509762012,1.979664381259295,1.383621268837678,5.775106481392868
5243.48,1.4,570.0,3.9738158887084873,2.0127282532870856,1.6378283259801851,5.610456952825189
5297.6,1.3,554.0,3.9738158887084873,1.9243757414450189,1.7455696750458165,5.610456952825189
5345.16,1.4,581.0,3.9738158887084873,1.9243757414450189,1.6378283259801851,5.864563364739297
5294.69,1.3,549.0,3.9738158887084873,1.9243757414450189,1.8186657752013595,5.610456952825189
5267.35,1.4,553.0,3.9738158887084873,1.9243757414450189,1.6378283259801851,5.688149146211799
5699.62,1.6,847.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.610456952825189
5348.62,1.4,581.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.895666806725785
5298.07,1.4,555.0,3.9738158887084873,1.9243757414450189,1.730556829222914,5.610456952825189
5726.22,1.6,846.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.840798168879701
3881.51,1.1,326.0,3.2999489149078727,2.349601279852961,1.4582850884415557,5.790830503155121
4676.95,1.0,332.0,3.9738158887084873,2.337237894599503,1.6407545230791158,5.840798168879701
5731.27,1.7,863.0,3.9738158887084873,1.9243757414450189,1.333881948329285,5.840798168879701
5076.83,1.2,488.0,3.829496146295696,1.8082535282532552,1.613114760878094,4.486228439491242
5731.7,1.6,845.0,3.9738158887084873,1.925793580079532,1.6407545230791158,5.840798168879701
5559.65,1.4,706.0,3.9738158887084873,1.9243757414450189,2.360774973934553,5.840798168879701
5277.26,1.1,499.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,4.817618682980537
5154.13,1.3,468.0,3.9738158887084873,1.9243757414450189,1.878243284578185,5.840798168879701
5440.86,1.4,650.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.480839053474483
5454.51,1.7,794.0,3.8536151256994335,1.9243757414450189,1.6407545230791158,5.840798168879701
5673.29,1.7,850.0,3.9738158887084873,1.9243757414450189,1.833972374630147,5.840798168879701
4335.74,1.2,441.0,3.3436205670586787,1.956898664103756,1.3343721771431445,4.8338304083758885
4706.65,1.5,619.0,3.419191029155627,1.9476287008396864,1.4411662840350563,5.193391852109926
4728.63,1.1,317.0,3.9738158887084873,2.1722547407233006,1.6407545230791158,5.840798168879701
5366.62,1.4,603.0,3.9738158887084873,1.9243757414450189,2.089855630437436,5.840798168879701
5452.73,1.5,678.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.5174366844585165
5674.65,1.7,853.0,3.9738158887084873,1.9243757414450189,1.8026051258076967,5.840798168879701
5349.72,1.4,581.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.903323257316515
4404.99,1.1,337.0,3.640925178944599,2.0968706209192565,2.410126701588687,5.644875300571584
4112.5,1.2,432.0,3.2116654794081114,1.961252804921408,2.421575173948168,4.698207993482356
4751.04,1.1,323.0,3.9738158887084873,2.156664570857602,1.6407545230791158,5.840798168879701
5305.65,1.4,576.0,3.9738158887084873,1.9243757414450189,2.1954142090837334,5.840798168879701
4889.62,1.4,515.0,3.798217207193375,2.123209610887657,1.5938049241501997,5.899954794276567
4067.53,1.1,336.0,3.388158488644308,2.1371919506130723,1.3653701426141087,5.635444483254105
5367.83,1.4,605.0,3.9738158887084873,1.9243757414450189,2.0793845268970848,5.840798168879701
5277.26,1.1,499.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,4.817709189810557
4914.65,1.2,382.0,3.9738158887084873,2.075047303686139,1.6407545230791158,5.840798168879701
5381.06,1.5,631.0,3.9738158887084873,1.9243757414450189,1.9318433251262144,5.840798168879701
5211.02,1.0,469.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,4.7768669468187
4493.46,1.1,348.0,3.68187346002204,2.109132496522421,1.906082968543758,5.811104452237487
5134.57,1.4,522.0,3.9738158887084873,2.0723529949974413,1.6407545230791158,5.840798168879701
5382.93,1.5,635.0,3.9738158887084873,1.9243757414450189,1.9031522567235863,5.840798168879701
5408.66,1.5,671.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.550449125169109
4814.29,1.1,380.0,3.9738158887084873,2.256673656300604,1.6407545230791158,5.840798168879701
5084.17,1.2,424.0,3.9738158887084873,1.9243757414450189,2.2500422912677838,5.840798168879701
5188.9,1.2,482.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.133551008999348
4986.02,1.2,438.0,3.9738158887084873,2.1967455563340588,1.6407545230791158,5.840798168879701
5725.56,1.6,844.0,3.9738158887084873,1.9243757414450189,1.6650192911357422,5.840798168879701
5486.68,1.6,704.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.727043673396111
5478.1,1.6,687.0,3.9738158887084873,1.9069022422651725,1.6407545230791158,5.840798168879701
5729.87,1.6,857.0,3.9738158887084873,1.9243757414450189,1.4513651132076817,5.840798168879701
5753.4,1.7,904.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.999786382206366
4462.69,1.2,404.0,3.516464988646476,2.0220201335115657,2.2172856551440407,5.917329300194979
5731.74,1.7,865.0,3.9738158887084873,1.9243757414450189,1.283444566913046,5.840798168879701
5212.15,1.0,469.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,4.7861990133910695
4856.92,1.1,435.0,3.725665448813288,1.8248953149463247,1.7412740939686038,4.420707010342085
4395.37,1.1,425.0,3.34429767052643,1.8288155375237047,1.438166873571863,4.207851143160951
5020.08,1.3,460.0,3.9738158887084873,2.13948548400709,1.6407545230791158,5.840798168879701
5375.64,1.5,620.0,3.9738158887084873,1.9243757414450189,2.000679207240282,5.840798168879701
5448.53,1.5,678.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.482254113572253
5265.56,1.2,513.0,3.9738158887084873,1.9243757414450189,2.371119228823341,5.840798168879701
5447.7,1.4,651.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.2898556064174045
4831.08,1.1,367.0,3.9113145522599098,2.0514814167376785,1.3705622387594802,5.366547696968155
5725.29,1.6,843.0,3.9738158887084873,1.9243757414450189,1.6770689767770954,5.840798168879701
5166.8,1.3,501.0,3.9738158887084873,1.9243757414450189,1.6407545230791158,5.223384068841
4423.61,1.2,412.0,3.504053230441059,2.042291628757047,2.3289498210248283,5.784075662562827
5301.19,1.4,570.0,3.9738158887084873,1.9243757414450189,2.449155185795841,5.840798168879701
4738.94,1.2,483.0,3.648013756106593,2.018954250243784,1.214704647962504,5.152698904275894
4788.18,1.0,368.0,3.880216962134,2.0060597416686337,1.7955716831114927,4.976409612163934
4728.56,1.1,326.0,3.9738158887084873,2.208716064055652,1.6407545230791158,5.840798168879701
4172.07,1.0,344.0,3.322988256812096,1.9073018940746167,1.3678615920933404,4.390979066491127
5252.74,1.4,576.0,3.931958496570587,1.816272136275686,1.5768318324568165,4.86979353427887
4870.23,1.3,446.0,3.764668419957161,1.816272136275686,1.5768318324568165,4.86979353427887
4971.33,1.3,520.0,3.764668419957161,1.8936010935167829,1.5768318324568165,4.86979353427887
4972.73,1.3,524.0,3.764668419957161,1.8936010935167829,1.443683385309301,4.86979353427887
5266.48,1.5,697.0,3.764668419957161,1.8936010935167829,1.443683385309301,5.255888283252716
5080.22,1.6,719.0,3.612670633941889,1.8936010935167829,1.443683385309301,5.255888283252716
4773.55,1.3,523.0,3.612670633941889,1.8936010935167829,2.460393819382793,5.255888283252716
4716.74,1.2,463.0,3.612670633941889,1.8936010935167829,1.443683385309301,4.808789283037186
5188.9,1.4,586.0,3.85252524446696,1.9057225293277635,1.3401714152003337,5.234809055924416
4633.36,1.2,438.0,3.536518856883049,1.8033839133586784,1.4534662131281686,4.165671110153198
5288.13,1.3,514.0,3.9984215814620256,1.866191366710113,2.146074709123291,5.258279606699944
4760.22,1.4,504.0,3.612670633941889,1.8936010935167829,1.6149119138889882,5.255888283252716
4819.64,1.4,555.0,3.612670633941889,1.8936010935167829,1.974489768063196,5.255888283252716
4760.83,1.4,505.0,3.612670633941889,1.8936010935167829,1.5881330048226507,5.255888283252716
4848.64,1.2,412.0,3.79935724567622,1.8936010935167829,1.443683385309301,5.255888283252716
4818.77,1.4,552.0,3.612670633941889,1.8936010935167829,1.776187482179408,5.255888283252716
4716.93,1.2,463.0,3.612670633941889,1.8936010935167829,1.443683385309301,4.810291120433249
4814.42,1.4,542.0,3.612670633941889,1.8936010935167829,1.8715520500568168,5.255888283252716
5079.46,1.6,719.0,3.612670633941889,1.8936010935167829,1.443683385309301,5.245773300528526
5005.64,1.0,392.0,3.997128710150719,2.0465724668754417,1.7591123345867437,5.195793926715851
5079.31,1.6,719.0,3.612557305023074,1.8936010935167829,1.443683385309301,5.245773300528526
4823.12,1.4,564.0,3.612557305023074,1.8936010935167829,1.9102891418810213,5.245773300528526
4425.43,1.1,331.0,3.612557305023074,1.8936010935167829,1.443683385309301,4.510940089821816
4817.43,1.4,551.0,3.612557305023074,1.8936010935167829,1.786705445370169,5.245773300528526
4934.65,1.3,467.0,3.832288690202404,1.869400719613136,1.480267098651891,4.829431719088461
5038.06,1.4,613.0,3.6706086904741824,1.8936010935167829,1.443683385309301,5.245773300528526
5079.99,1.6,726.0,3.612557305023074,1.8936010935167829,1.218558277079487,5.245773300528526
4415.65,1.0,313.0,3.612557305023074,1.8936010935167829,2.2369685367646626,5.245773300528526
4425.82,1.0,310.0,3.612557305023074,1.8936010935167829,1.218558277079487,4.7704662485048175
4760.7,1.4,529.0,3.612557305023074,1.9659314641439256,1.218558277079487,5.245773300528526
4615.04,1.2,415.0,3.612557305023074,1.8936010935167829,1.66119086996726,5.245773300528526
4378.71,1.0,311.0,3.612557305023074,1.8936010935167829,1.218558277079487,4.389115542173386
4234.25,1.1,362.0,3.404177052201703,1.9643177617066776,1.3280660120414032,4.811127025051974
5245.16,1.4,601.0,3.85019800066948,1.8936010935167829,1.218558277079487,5.245773300528526
4476.56,1.1,390.0,3.612557305023074,2.113679625299264,1.218558277079487,5.245773300528526
4772.55,1.3,523.0,3.612557305023074,1.8936010935167829,2.465500998538521,5.245773300528526
4422.78,1.0,310.0,3.612557305023074,1.8936010935167829,1.218558277079487,4.746081687510014
4613.51,1.2,412.0,3.612557305023074,1.8936010935167829,1.70104555518905,5.245773300528526
4814.33,1.4,544.0,3.612557305023074,1.8936010935167829,1.8538973323793189,5.245773300528526
4801.83,1.4,522.0,3.612557305023074,1.891229226015596,1.218558277079487,5.245773300528526
4481.95,1.1,349.0,3.612557305023074,1.8936010935167829,2.110524036306588,5.245773300528526
4395.18,1.0,311.0,3.612557305023074,1.8936010935167829,1.218558277079487,4.521616448648274
5012.03,1.2,472.0,3.875583946704865,2.0432768385176505,1.2666776520218257,5.403827913105488
5079.92,1.6,726.0,3.612557305023074,1.8936010935167829,1.213208161206344,5.245773300528526
4521.03,1.1,360.0,3.612557305023074,1.8936010935167829,1.213208161206344,4.737838203087449
4452.35,1.0,311.0,3.662261287063302,2.080272909414272,1.212213201413648,5.868247739970684
4483.03,1.1,350.0,3.612557305023074,1.8936010935167829,2.1491020355219828,5.245773300528526
4392.7,1.0,311.0,3.612557305023074,1.8936010935167829,1.213208161206344,4.4988378929992905
5089.1,1.5,592.0,3.770883660072286,1.8936010935167829,1.213208161206344,5.245773300528526
4417.58,1.0,315.0,3.612557305023074,1.8936010935167829,2.2746377377970526,5.245773300528526
4445.18,1.0,310.0,3.612557305023074,1.8936010935167829,1.213208161206344,4.930753193795681
4749.52,1.4,520.0,3.612557305023074,1.9792464624044552,1.213208161206344,5.245773300528526
5077.27,1.5,710.0,3.612557305023074,1.8936010935167829,1.625600039971711,5.245773300528526
4917.17,1.4,546.0,3.6680165976285934,1.8936010935167829,1.213208161206344,5.245773300528526
4520.38,1.1,360.0,3.612557305023074,1.8936010935167829,1.213208161206344,4.731607462046668
4963.29,1.4,519.0,3.748459268623265,1.8936010935167829,1.213208161206344,5.245773300528526
4418.77,1.0,315.0,3.612557305023074,1.8936010935167829,2.2995094754317345,5.245773300528526
5079.95,1.6,727.0,3.612557305023074,1.8936010935167829,1.208991959325008,5.245773300528526
5245.29,1.3,549.0,3.9060740396380416,1.8936010935167829,1.208991959325008,5.245773300528526
5092.56,1.3,654.0,3.612557305023074,1.8936010935167829,2.319147203822497,5.245773300528526
4638.82,1.3,436.0,3.612557305023074,1.8936010935167829,1.208991959325008,4.66376981792564
3860.51,1.0,298.0,3.4880864344304428,2.479910073507527,1.3914331852686388,5.901993774685252
5144.55,1.4,495.0,3.932674393057823,1.8936010935167829,1.208991959325008,5.245773300528526
4481.82,1.1,349.0,3.612557305023074,1.8936010935167829,2.1066467674451865,5.245773300528526
4426.94,1.0,310.0,3.612557305023074,1.8936010935167829,1.208991959325008,4.77916796784848
5369.66,1.5,664.0,3.917855689622229,1.8936010935167829,1.208991959325008,5.245773300528526
4821.04,1.4,560.0,3.612557305023074,1.8936010935167829,1.942460057976826,5.245773300528526
4640.94,1.3,436.0,3.612557305023074,1.8936010935167829,1.208991959325008,4.68348124079057
4478.7,1.2,398.0,3.612557305023074,2.0898086794851998,1.208991959325008,5.245773300528526
4889.08,1.2,437.0,3.819598674125132,1.837463425441335,1.9635300524847907,4.779722958803177
5027.95,1.6,699.0,3.612557305023074,1.9208793767860064,1.208991959325008,5.245773300528526
4816.2,1.4,548.0,3.612557305023074,1.8936010935167829,1.8146597208932196,5.245773300528526
5355.11,1.6,822.0,3.6942107060167473,1.8936010935167829,1.208991959325008,5.245773300528526
4577.72,1.0,337.0,3.6942107060167473,1.8936010935167829,2.2784299368152543,5.245773300528526
4850.3,1.2,472.0,3.6942107060167473,1.8936010935167829,1.208991959325008,4.63296303874813
4654.21,1.2,386.0,3.6942107060167473,1.8936010935167829,2.132308978154345,5.245773300528526
4866.54,1.2,472.0,3.6942107060167473,1.8936010935167829,1.208991959325008,4.777823780851577
4796.2,1.3,471.0,3.6942107060167473,1.8936010935167829,1.7071859990765146,5.245773300528526
5318.11,1.7,817.0,3.6942107060167473,1.8936010935167829,1.208991959325008,5.389919269362963
5157.22,1.5,583.0,3.8219812233000994,1.8936010935167829,1.208991959325008,5.389919269362963
4723.57,1.1,404.0,3.6942107060167473,1.8936010935167829,2.2495581433206318,5.389919269362963
4691.83,1.2,442.0,3.800738252699375,2.218273811555524,1.6628804062162197,5.893155442725401
4638.38,1.2,396.0,3.6942107060167473,2.010208694088829,1.208991959325008,5.389919269362963
4997.17,1.4,596.0,3.6942107060167473,1.8936010935167829,1.9706542944668284,5.389919269362963
5317.3,1.6,811.0,3.6942107060167473,1.8936010935167829,1.397200182012281,5.389919269362963
5107.06,1.3,481.0,3.911474679742241,1.8936010935167829,1.397200182012281,5.389919269362963
