major_radius,aspect_ratio,effective_ion_charge,toroidal_field_on_plasma,CAPITAL COST 2021 PRICES [million USD]
3.6457414460947506,2.0355742716399376,2.4718693895021797,5.766719923589919,4207.44
3.6457414460947506,2.0355742716399376,1.5495526263586463,4.863707137333913,3828.94
3.6457414460947506,2.0355742716399376,1.5495526263586463,5.766719923589919,3975.92
3.815388957358778,1.9437494478777517,1.2978711307432818,5.878389117737498,6310.29
3.815388957358778,2.4897752519975658,1.2978711307432818,5.878389117737498,4013.46
3.815388957358778,1.9437494478777517,2.1726152208898286,5.878389117737498,4475.01
3.329000621448951,2.4897752519975658,2.1726152208898286,5.878389117737498,3933.5
3.2473811986636596,2.2331063219101748,1.8602668632039268,4.253683038336795,2858.33
3.6158121501598792,2.250093258452295,1.8602668632039268,4.253683038336795,3188.76
3.6158121501598792,2.2331063219101748,1.8602668632039268,4.568310232914533,3291.71
3.6158121501598792,2.250093258452295,1.2054899073060168,4.568310232914533,3637.77
3.2473811986636596,2.2331063219101748,1.2054899073060168,4.568310232914533,3407.61
3.2473811986636596,2.250093258452295,1.8602668632039268,4.568310232914533,3275.38
3.2473811986636596,2.250093258452295,1.2054899073060168,4.253683038336795,2884.51
3.2473811986636596,2.250093258452295,1.2054899073060168,4.568310232914533,3157.38
3.149747354276961,1.9957027036770674,1.7419653982968888,5.031279360194525,4698.29
3.7885392810987932,1.9957027036770674,1.7419653982968888,5.031279360194525,4957.49
3.149747354276961,1.9957027036770674,2.4760611906157655,5.031279360194525,4138.29
3.149747354276961,1.9957027036770674,1.7419653982968888,5.130115507034748,4134.92
3.149747354276961,1.84135111033284,2.4760611906157655,5.130115507034748,4141.71
3.7885392810987932,1.84135111033284,1.7419653982968888,5.130115507034748,4865.88
3.7885392810987932,1.84135111033284,2.4760611906157655,5.031279360194525,4520.33
3.7885392810987932,1.84135111033284,2.4760611906157655,5.130115507034748,4542.43
3.251264167605172,2.3828714622655274,1.9509115415859644,5.869387662789725,3113.8
3.091769952329193,2.3828714622655274,1.9509115415859644,5.869387662789725,3798.86
3.251264167605172,1.92442836514936,1.9509115415859644,5.869387662789725,4936.64
3.251264167605172,2.3828714622655274,1.6328230420591834,5.869387662789725,4234.93
3.251264167605172,1.92442836514936,1.6328230420591834,5.9340507525393615,5075.93
3.091769952329193,1.92442836514936,1.9509115415859644,5.9340507525393615,4930.0
3.091769952329193,1.92442836514936,1.6328230420591834,5.9340507525393615,3882.76
3.8829088259757514,1.80321451789212,2.08869175324751,4.493198628485822,3809.39
3.8829088259757514,2.1670264393218894,2.08869175324751,4.942015704546574,4299.6
3.825252110877646,2.40466237580541,2.4001215859998197,5.260561392712478,3597.11
3.825252110877646,2.265105448454449,2.4001215859998197,4.705439994983851,3385.29
3.5491036895129695,2.40466237580541,2.4001215859998197,4.705439994983851,2934.74
3.5491036895129695,2.40466237580541,1.289075958243248,5.260561392712478,3834.38
3.5491036895129695,2.40466237580541,1.289075958243248,4.705439994983851,3526.98
3.4202053254978453,2.120676380854356,1.2287609543858729,4.091802009384621,3642.84
3.4202053254978453,2.1359627146742883,1.2287609543858729,5.2358564700129095,4440.25
3.4202053254978453,2.120676380854356,2.3918195426524083,5.2358564700129095,4428.41
3.339706689116606,2.1716695328253817,1.5918736684829453,4.379112974670823,3047.77
3.282374799515137,2.1716695328253817,1.5918736684829453,4.379112974670823,3125.2
3.339706689116606,2.1716695328253817,1.5063862531672063,4.379112974670823,3591.27
3.339706689116606,2.1716695328253817,1.5918736684829453,5.027643270248838,3800.62
3.1034275007651924,2.057536462948752,2.1378655614365734,5.987757247314654,3405.89
3.6917381353977525,2.077286557975668,1.3777028192077694,4.258833417318977,3743.73
3.7992941673134975,2.077286557975668,1.3777028192077694,4.258833417318977,3755.68
3.6917381353977525,2.077286557975668,1.5347925216485188,4.258833417318977,4404.95
3.6917381353977525,2.077286557975668,1.3777028192077694,4.424445343153955,3770.48
3.6917381353977525,2.468319688402754,1.5347925216485188,4.424445343153955,3395.76
3.7992941673134975,2.077286557975668,1.5347925216485188,4.424445343153955,4607.0
3.7992941673134975,2.468319688402754,1.3777028192077694,4.424445343153955,3030.51
3.7992941673134975,2.468319688402754,1.5347925216485188,4.424445343153955,3180.12
3.98108720846621,2.3546798289294086,2.1071303338332283,4.759031297465479,3930.91
3.632679176755979,2.3546798289294086,2.4816014628562453,4.759031297465479,3236.32
3.632679176755979,2.2717234955551713,2.4816014628562453,5.884646701521195,4379.0
3.270577936061289,1.8726769953590545,1.6645149406058848,4.866115166177024,4695.97
3.3420013357003384,1.8726769953590545,1.6645149406058848,4.866115166177024,4945.41
3.270577936061289,1.8726769953590545,1.2316536079377274,4.866115166177024,3624.69
3.270577936061289,1.819552986023732,1.2316536079377274,5.1669883979940465,5375.98
3.3420013357003384,1.8726769953590545,1.2316536079377274,5.1669883979940465,3945.54
3.3420013357003384,1.819552986023732,1.6645149406058848,5.1669883979940465,5199.86
3.3420013357003384,1.819552986023732,1.2316536079377274,5.1669883979940465,4792.68
3.487662764665398,2.4457499910808265,1.2963646150825316,4.578834798843826,3264.3
3.4432588423938624,2.4457499910808265,1.2963646150825316,4.578834798843826,3049.0
3.487662764665398,2.0791475472546916,1.2963646150825316,4.578834798843826,4182.88
3.487662764665398,2.4457499910808265,2.264322255962072,4.578834798843826,3168.04
3.4432588423938624,2.0791475472546916,1.2963646150825316,4.957798497373834,3833.13
3.4432588423938624,2.0791475472546916,2.264322255962072,4.578834798843826,3859.77
3.4432588423938624,2.0791475472546916,2.264322255962072,4.957798497373834,4429.68
3.7549318938203102,1.9559870498341272,2.470203590046343,5.745665345013223,4416.6
3.7549318938203102,1.9559870498341272,1.4178732396465477,5.745665345013223,4549.12
3.7549318938203102,1.9559870498341272,2.470203590046343,5.454513462035566,4349.92
3.62316687557704,2.359661295414029,2.470203590046343,5.454513462035566,3526.79
3.62316687557704,2.359661295414029,1.4178732396465477,5.745665345013223,3580.7
3.62316687557704,2.359661295414029,1.4178732396465477,5.454513462035566,3174.41
3.5879600469702106,2.1991565088800327,1.7455346642765046,4.455012093417035,3755.17
3.961763399419371,2.1991565088800327,1.7455346642765046,4.455012093417035,4358.43
3.5879600469702106,2.206499007936679,1.9583283651453645,5.665805216408485,4336.44
3.961763399419371,2.1991565088800327,1.9583283651453645,5.665805216408485,3620.89
3.961763399419371,2.206499007936679,1.7455346642765046,5.665805216408485,4409.74
3.961763399419371,2.206499007936679,1.9583283651453645,4.455012093417035,4178.57
3.961763399419371,2.206499007936679,1.9583283651453645,5.665805216408485,4649.63
3.198134141352703,1.9862155468894669,1.863676922842283,5.384252652606985,4203.94
3.0435958192087167,1.9862155468894669,1.863676922842283,5.384252652606985,4242.15
3.198134141352703,1.9714434604908595,1.863676922842283,5.384252652606985,4663.3
3.198134141352703,1.9862155468894669,1.764464069763494,5.384252652606985,4817.58
3.198134141352703,1.9862155468894669,1.863676922842283,4.260553812486539,3681.39
3.198134141352703,1.9714434604908595,1.764464069763494,4.260553812486539,3671.5
3.0435958192087167,1.9714434604908595,1.863676922842283,4.260553812486539,3604.28
3.0435958192087167,1.9714434604908595,1.764464069763494,4.260553812486539,3393.4
3.8749147670373505,2.39238653037234,1.8374684841540065,5.516414370377265,4521.06
3.220054630776154,1.8808178916970952,1.8374684841540065,5.516414370377265,4200.69
3.220054630776154,2.39238653037234,1.8374684841540065,4.791106151263369,2955.63
3.320688848491812,2.3218783968978784,2.4222693529035073,4.669119366474712,2991.66
3.320688848491812,2.490675661216592,1.6485730066775082,4.669119366474712,2894.19
3.9170584342985975,2.3218783968978784,1.6485730066775082,4.669119366474712,3756.8
3.9170584342985975,2.490675661216592,1.6485730066775082,5.482749828160521,3775.98
3.954855939329387,2.037746840690104,1.322091290967288,4.309993165770759,3451.94
3.954855939329387,2.037746840690104,2.0228260257238833,5.257031919376621,3790.9
3.1192179982489985,2.037746840690104,1.322091290967288,5.257031919376621,4073.2
3.1192179982489985,2.037746840690104,2.0228260257238833,4.309993165770759,3294.58
3.1192179982489985,2.037746840690104,2.0228260257238833,5.257031919376621,3932.68
3.632974827705991,2.3147159962496184,1.8968794421025619,5.601606951900184,3260.14
3.45775879608419,2.3147159962496184,1.8968794421025619,5.601606951900184,3101.38
3.632974827705991,1.8418287836766627,1.8968794421025619,5.601606951900184,6263.03
3.632974827705991,2.3147159962496184,1.345127056315028,5.601606951900184,4830.4
3.632974827705991,2.3147159962496184,1.8968794421025619,5.8935174352343065,3294.85
3.632974827705991,1.8418287836766627,1.345127056315028,5.8935174352343065,5536.93
3.45775879608419,2.3147159962496184,1.345127056315028,5.8935174352343065,4296.57
3.121127903677529,2.0883749299986483,1.6901245837581462,4.678277559427697,3468.28
3.121127903677529,2.252012720702724,1.6901245837581462,4.678277559427697,2884.89
3.121127903677529,2.0883749299986483,2.36688878229321,4.678277559427697,3434.7
3.121127903677529,2.0883749299986483,1.6901245837581462,4.518586795617353,3240.5
3.5173396905710748,2.252012720702724,1.6901245837581462,4.518586795617353,3124.33
3.5173396905710748,2.252012720702724,2.36688878229321,4.678277559427697,3686.72
3.5173396905710748,2.252012720702724,2.36688878229321,4.518586795617353,3012.32
3.131285797352621,2.2127598812566855,1.2175525372672955,4.226802629788356,3164.03
3.131285797352621,2.3466477877715803,1.2175525372672955,4.189028422869325,2709.89
3.027234664787685,2.2127598812566855,1.2175525372672955,4.189028422869325,2688.87
3.027234664787685,2.2127598812566855,1.2412250662590558,4.226802629788356,2688.53
3.027234664787685,2.2127598812566855,1.2412250662590558,4.189028422869325,2686.2
3.658622897364331,1.8814799158878677,2.391659213230658,5.12544129579465,4947.26
3.947505352559199,1.8814799158878677,2.391659213230658,5.12544129579465,4866.26
3.658622897364331,1.8814799158878677,2.430183894754775,5.12544129579465,4659.33
3.658622897364331,1.8814799158878677,2.391659213230658,5.7523996904630526,4337.86
3.947505352559199,1.8814799158878677,2.430183894754775,5.7523996904630526,5086.97
3.947505352559199,1.9328398180380773,2.430183894754775,5.12544129579465,4159.59
3.9478608681633243,2.2899480961882186,1.824188057353597,4.837423767314571,3229.31
3.608980759567088,2.2899480961882186,1.824188057353597,4.837423767314571,3895.99
3.9478608681633243,2.2899480961882186,1.5849609531561353,4.837423767314571,4484.05
3.9478608681633243,2.2899480961882186,1.824188057353597,5.4178174155834435,3317.04
3.298563204589148,2.0690349118834472,1.9423799250955254,5.974097457730638,3751.64
3.4269379131804882,2.0690349118834472,1.9423799250955254,5.974097457730638,4532.1
3.298563204589148,2.0690349118834472,2.1270449519987986,5.974097457730638,3145.92
3.298563204589148,2.0690349118834472,1.9423799250955254,5.009800980593754,3007.26
3.298563204589148,2.3211510047288035,2.1270449519987986,5.009800980593754,3580.72
3.4269379131804882,2.3211510047288035,2.1270449519987986,5.974097457730638,3450.13
3.4635051616802297,2.2077076840106207,2.310252840055991,5.656199523413261,3802.94
3.4635051616802297,2.2077076840106207,1.692725095997404,5.656199523413261,3594.43
3.4635051616802297,2.234381504777372,1.692725095997404,5.219052069876999,4441.27
3.7919857247934794,1.9782709667200296,1.4613925892907755,4.6075411472091785,5821.8
3.6490112103672194,1.9782709667200296,1.4613925892907755,4.6075411472091785,5277.77
3.7919857247934794,1.8241919720287463,1.4613925892907755,4.6075411472091785,6106.37
3.7919857247934794,1.9782709667200296,1.9881815485676022,4.6075411472091785,5225.44
3.7919857247934794,1.9782709667200296,1.4613925892907755,4.722277770754144,4393.38
3.7919857247934794,1.8241919720287463,1.9881815485676022,4.722277770754144,3598.91
3.4739109151336773,1.931216406263977,1.2435171525186044,4.935913352229036,4024.63
3.5814061205970686,1.931216406263977,1.2435171525186044,5.9497919996550745,3449.15
3.5814061205970686,2.256798269603974,1.8277592209519724,5.9497919996550745,3791.28
3.4739109151336773,1.931216406263977,1.8277592209519724,5.9497919996550745,4553.13
3.4739109151336773,2.256798269603974,1.8277592209519724,4.935913352229036,3848.9
3.781034107120516,2.218500750963423,1.9755031316370255,5.224891299354732,4511.57
3.135330144380708,2.218500750963423,1.9755031316370255,5.224891299354732,3115.07
3.781034107120516,2.453386262983895,1.9755031316370255,5.224891299354732,3634.26
3.781034107120516,2.218500750963423,2.200710202440699,5.224891299354732,4181.52
3.781034107120516,2.453386262983895,2.200710202440699,5.189778625446206,3744.24
3.135330144380708,2.453386262983895,1.9755031316370255,5.189778625446206,3060.77
3.135330144380708,2.453386262983895,2.200710202440699,5.189778625446206,2929.86
3.4983364226468923,2.010987670919056,1.7688572895540173,4.082736649657735,3793.07
3.9314535811261244,2.010987670919056,1.7688572895540173,4.082736649657735,3711.26
3.4983364226468923,2.042608669487479,1.7688572895540173,4.082736649657735,3154.58
3.4983364226468923,2.010987670919056,1.5220921659214632,4.082736649657735,3807.63
3.4983364226468923,2.042608669487479,1.5220921659214632,4.751441759328431,4085.66
3.9314535811261244,2.042608669487479,1.5220921659214632,4.082736649657735,4063.39
3.8303305221684445,2.3011209889864386,1.4869608140090849,4.403249874203997,3876.08
3.296024115525354,1.956513016696605,1.4869608140090849,4.403249874203997,4383.19
3.296024115525354,1.956513016696605,2.377704434686061,5.507668099967368,4129.95
3.8303305221684445,2.3011209889864386,2.377704434686061,5.507668099967368,3907.62
3.8303305221684445,1.956513016696605,2.377704434686061,4.403249874203997,4859.89
3.991462796429391,2.1013680217948485,2.2624770734430593,5.450254360248088,4294.51
3.991462796429391,2.1013680217948485,1.294943743990912,5.450254360248088,3498.92
3.991462796429391,2.1013680217948485,2.2624770734430593,4.919814881526582,4229.99
3.991462796429391,2.1915629321848384,1.294943743990912,4.919814881526582,3958.54
3.144947019259237,2.1915629321848384,2.2624770734430593,4.919814881526582,3300.18
3.144947019259237,2.1915629321848384,1.294943743990912,4.919814881526582,3512.14
3.311575897600438,2.3360247562441248,1.5250976261313807,4.767275137101551,3308.97
3.6694543194026483,2.3360247562441248,2.074258464960124,4.767275137101551,3513.42
3.6694543194026483,2.344738719795813,2.074258464960124,4.283333088558669,3138.32
3.311575897600438,2.3360247562441248,2.074258464960124,4.283333088558669,2840.56
3.311575897600438,2.344738719795813,1.5250976261313807,4.283333088558669,2899.5
3.311575897600438,2.344738719795813,2.074258464960124,4.767275137101551,2775.62
3.311575897600438,2.344738719795813,2.074258464960124,4.283333088558669,3014.57
3.7247604578920734,1.8485940407275718,2.056831586261798,5.573366877371409,3871.7
3.0965747393069547,2.0642299824222694,2.056831586261798,5.573366877371409,4737.52
3.0965747393069547,1.8485940407275718,2.056831586261798,5.658204379228547,4307.61
3.7247604578920734,1.8485940407275718,1.6390065296054241,5.658204379228547,5697.03
3.090109713693894,2.4299651876031003,1.6032852118933012,4.912038706378521,2971.45
3.090109713693894,2.4299651876031003,1.7213969149243544,4.912038706378521,2964.63
3.090109713693894,2.4299651876031003,1.6032852118933012,5.5718093477669335,2994.08
3.090109713693894,1.898229668333866,1.7213969149243544,5.5718093477669335,3656.13
3.945714484235616,1.898229668333866,1.6032852118933012,5.5718093477669335,4862.48
3.945714484235616,1.898229668333866,1.7213969149243544,5.5718093477669335,5587.37
3.0295031734112827,1.972557438925027,2.04590122475126,5.837770970695057,4165.28
3.6783148711194262,2.1822209639508827,1.9918692801755111,4.126692371002805,3042.27
3.840308100532517,1.900392909454281,1.413095054972713,4.490774404347903,4711.83
3.840308100532517,2.0971716957502835,1.2284526445869037,4.490774404347903,3155.35
3.3753629398103024,2.189616883781688,2.15299268110562,4.990141515122971,3385.63
3.5183082505445364,1.9453677246317005,2.149652097550023,4.704791603753416,3600.1
3.3753629398103024,1.9453677246317005,2.15299268110562,4.704791603753416,4887.81
3.3753629398103024,1.9453677246317005,2.149652097550023,4.704791603753416,4888.36
3.2357884695999815,2.224603970882481,1.6186515089799158,5.767263900075292,3721.86
3.2357884695999815,2.0390965641724073,1.6186515089799158,5.236640217982782,4898.98
3.2357884695999815,2.224603970882481,1.5319088769449092,5.236640217982782,4158.61
3.6911188539125543,2.224603970882481,1.6186515089799158,5.236640217982782,3731.09
3.6911188539125543,2.224603970882481,1.5319088769449092,5.236640217982782,4791.04
3.4718812876832708,2.339424802167821,2.0801343446327025,5.147639685174632,3749.99
3.1651611183045514,2.3144554767998238,2.0801343446327025,5.147639685174632,3489.58
3.1651611183045514,2.339424802167821,2.0801343446327025,5.76913930941973,3897.46
3.1651611183045514,2.3144554767998238,2.414545502374147,5.76913930941973,3518.05
3.4718812876832708,2.3144554767998238,2.0801343446327025,5.76913930941973,4050.68
3.4718812876832708,2.3144554767998238,2.414545502374147,5.76913930941973,4102.69
3.5333587608639765,1.8465662461165222,1.548113534254241,4.219793703110357,4300.62
3.6314347264145357,1.8555054517366205,1.548113534254241,4.219793703110357,5299.43
3.6314347264145357,1.8465662461165222,1.548113534254241,4.415100194499004,4299.09
3.6314347264145357,1.8555054517366205,1.3069593304340577,4.415100194499004,5785.71
3.5333587608639765,1.8465662461165222,1.3069593304340577,4.415100194499004,4431.65
3.800271762361338,2.308600021603087,2.2805749346441018,4.567529382135146,3366.87
3.92918507796729,2.308600021603087,2.0708086715085514,4.567529382135146,3553.03
3.92918507796729,2.0079985094304047,2.2805749346441018,4.567529382135146,3655.94
3.92918507796729,2.0079985094304047,2.0708086715085514,5.99749736994836,3921.23
3.92918507796729,2.0079985094304047,2.0708086715085514,4.567529382135146,5164.49
3.456644683977018,2.0925634085729006,1.5050295525712005,4.829213303312881,4696.97
3.13712099813159,2.0925634085729006,1.5050295525712005,4.829213303312881,3659.25
3.456644683977018,2.0925634085729006,1.6100966950683104,4.829213303312881,4450.04
3.456644683977018,2.0925634085729006,1.5050295525712005,5.130764593590899,4897.49
3.456644683977018,2.4228473456780923,1.6100966950683104,5.130764593590899,3545.05
3.13712099813159,2.4228473456780923,1.5050295525712005,5.130764593590899,3313.22
3.13712099813159,2.4228473456780923,1.6100966950683104,4.829213303312881,3050.6
3.13712099813159,2.4228473456780923,1.6100966950683104,5.130764593590899,3097.58
3.1581979904982305,2.215111182137295,1.7919624244855037,4.629027696887117,3181.1
3.30738598386594,2.16240616352891,1.7919624244855037,4.629027696887117,3255.66
3.30738598386594,2.215111182137295,1.7919624244855037,4.853162233127419,3599.17
3.1581979904982305,2.16240616352891,1.7919624244855037,4.853162233127419,3722.35
3.1581979904982305,2.16240616352891,1.8819878595212163,4.853162233127419,3715.77
3.9414177526056338,1.9205710539634422,1.9987166631993039,5.649902769614213,4243.43
3.9414177526056338,2.0130259840391265,1.9987166631993039,5.3314240065485015,5547.91
3.81660216383011,1.9205710539634422,1.8300192848949486,5.649902769614213,5428.66
3.6502331021681163,2.4189600940117737,1.2614966739538223,4.511140349718335,3279.84
3.6502331021681163,2.1164768661279227,1.2614966739538223,4.511140349718335,3368.82
3.2174080097545454,2.256064334425351,2.06929297756931,4.369917581792016,2999.24
3.2174080097545454,2.256064334425351,1.7007840505089877,4.43633182038621,2942.09
3.7573880933630246,2.146422730017653,1.5348427891821979,5.415231383356964,3470.02
3.3836711861738937,2.0707058432996774,1.971259359005568,5.975976459591275,5265.75
3.7573880933630246,2.146422730017653,1.971259359005568,5.975976459591275,5203.66
3.7573880933630246,2.0707058432996774,1.5348427891821979,5.975976459591275,4810.45
3.7573880933630246,2.0707058432996774,1.971259359005568,5.415231383356964,4769.52
3.7573880933630246,2.0707058432996774,1.971259359005568,5.975976459591275,5006.13
3.9883962338942527,2.1765390227415313,1.2533029546242402,5.2504212260166705,3898.56
3.41068929370755,1.8090554506099898,1.2533029546242402,5.2504212260166705,4593.28
3.876799075517256,2.052946003401815,2.3559098572331854,4.110372475274595,3363.02
3.077906260963452,2.052946003401815,2.3559098572331854,4.110372475274595,2813.92
3.876799075517256,2.263256095793672,2.3559098572331854,4.110372475274595,3358.9
3.876799075517256,2.052946003401815,2.119858553574523,4.110372475274595,3784.55
3.876799075517256,2.052946003401815,2.3559098572331854,5.6860706002971995,4166.93
3.077906260963452,2.263256095793672,2.3559098572331854,5.6860706002971995,3418.09
3.077906260963452,2.263256095793672,2.119858553574523,5.6860706002971995,3339.52
3.554911260451579,2.471294355882913,1.7786035369584114,5.856749886121026,4303.61
3.554911260451579,2.471294355882913,1.2594954268144052,5.856749886121026,3997.9
3.554911260451579,2.471294355882913,1.7786035369584114,5.472057109295506,3613.03
3.4088512972701883,2.4578056518191644,1.7786035369584114,5.472057109295506,3723.73
3.4088512972701883,2.4578056518191644,1.2594954268144052,5.856749886121026,4575.19
3.4088512972701883,2.4578056518191644,1.2594954268144052,5.472057109295506,3817.08
3.2111201663218734,1.8863313814691705,1.9879659171134223,4.961411293908026,4548.23
3.5963921612890024,1.8863313814691705,1.9879659171134223,4.961411293908026,4366.24
3.2111201663218734,1.8863313814691705,2.4233147472056147,4.961411293908026,4312.89
3.5963921612890024,1.8863313814691705,2.4233147472056147,4.940149160605019,5506.23
3.5963921612890024,2.0490631620552238,1.9879659171134223,4.940149160605019,4317.48
3.5963921612890024,2.0490631620552238,2.4233147472056147,4.940149160605019,4020.21
3.31233294939722,2.3167591959211236,1.70826268222228,4.252313999945241,2921.85
3.31233294939722,2.132140416871744,1.70826268222228,4.164671699008139,3501.25
3.31233294939722,2.132140416871744,1.6817651083980647,4.164671699008139,3013.7
3.5948284522225555,2.0849902477239546,1.9149079046746724,5.054363710424674,5119.43
3.75415225433758,2.0849902477239546,1.9149079046746724,5.054363710424674,3353.74
3.5948284522225555,2.374738832688759,1.9149079046746724,5.054363710424674,3313.68
3.5948284522225555,2.0849902477239546,2.041028604498938,5.054363710424674,4067.57
3.5948284522225555,2.374738832688759,2.041028604498938,5.518651464981788,4173.11
3.763791746047459,2.3307143171781703,1.3453549835642336,4.857474527332192,3688.85
3.763791746047459,2.3307143171781703,1.338028238805556,4.857474527332192,3690.31
3.763791746047459,2.1781432196015156,1.338028238805556,5.366225985749467,5364.43
3.7000434672212217,1.9995158702542615,2.0764933951362607,4.583329963711982,4809.87
3.7000434672212217,2.2111650433850425,1.5902056615930409,4.583329963711982,3527.49
3.7018465766133186,1.9995158702542615,1.5902056615930409,4.583329963711982,4647.06
3.0659968343269037,1.9734646085637289,1.5523889467740002,5.393688917902675,4384.03
3.0659968343269037,2.4096202791733656,2.131932443385892,5.393688917902675,3236.57
3.273367413266995,1.9734646085637289,2.131932443385892,5.393688917902675,3448.96
3.273367413266995,2.4096202791733656,2.131932443385892,5.749715385535338,3372.24
3.0396413966729297,1.867282765394717,2.412610473415893,4.163918328080498,4084.07
3.0396413966729297,2.2218308943547314,2.412610473415893,4.926084169959837,3081.74
3.0396413966729297,1.867282765394717,2.382612373883464,4.926084169959837,4137.13
3.970434156283381,2.2218308943547314,2.382612373883464,4.926084169959837,4288.07
3.970434156283381,1.867282765394717,2.382612373883464,4.163918328080498,4077.34
3.750271077838243,2.0063084873344166,1.230864367963878,5.1807363780564115,3621.04
3.065428185689981,2.0063084873344166,1.230864367963878,5.1807363780564115,4788.39
3.750271077838243,2.2781455008381655,1.230864367963878,5.1807363780564115,4098.4
3.750271077838243,2.0063084873344166,1.3002076706586254,5.1807363780564115,4608.69
3.750271077838243,2.0063084873344166,1.230864367963878,5.485990393661262,3669.57
3.750271077838243,2.2781455008381655,1.3002076706586254,5.485990393661262,4227.8
3.065428185689981,2.0063084873344166,1.3002076706586254,5.485990393661262,4412.7
3.9173015652356042,2.4292828510947113,1.968402242237683,5.014230263350292,4319.45
3.388744351292472,2.4292828510947113,2.079483345217335,5.014230263350292,2966.33
3.3291113739736007,1.93333534748272,1.842580862727598,5.789690588065456,5414.79
3.5860519558429065,1.93333534748272,1.842580862727598,5.789690588065456,4776.44
3.3291113739736007,1.93333534748272,1.643953466804688,5.789690588065456,5037.53
3.3291113739736007,1.93333534748272,1.842580862727598,4.287699487795741,4448.38
3.4330091625639674,2.332530292207961,1.47470938066293,5.589992462910616,3883.95
3.6872196655552614,2.332530292207961,1.47470938066293,5.589992462910616,4321.58
3.4330091625639674,1.8890738549332742,1.47470938066293,5.589992462910616,4152.73
3.4330091625639674,2.332530292207961,1.849202119303661,5.589992462910616,4402.53
3.4330091625639674,1.8890738549332742,1.849202119303661,5.95444071561891,3926.22
3.6872196655552614,1.8890738549332742,1.849202119303661,5.589992462910616,5960.6
3.3790826216414596,1.8534587165623295,2.3311991431963026,4.666158959293823,3844.0
3.822477993298385,2.1696670820234676,2.3311991431963026,4.666158959293823,3941.64
3.822477993298385,1.8534587165623295,2.3311991431963026,4.457999154750381,3935.05
3.822477993298385,2.1696670820234676,1.8228115866682664,4.457999154750381,4231.69
3.3790826216414596,2.1696670820234676,2.3311991431963026,4.457999154750381,3206.62
3.3790826216414596,2.1696670820234676,1.8228115866682664,4.457999154750381,3363.91
3.533306940340601,2.3017053874088687,1.599054335324028,5.471610014859936,3561.82
3.533306940340601,2.364217300632206,1.599054335324028,5.471610014859936,4332.44
3.533306940340601,2.3017053874088687,2.1958028828739113,5.471610014859936,3474.02
3.533306940340601,2.3017053874088687,1.599054335324028,4.72992768634089,3386.1
3.2277484483638506,2.364217300632206,1.599054335324028,4.72992768634089,3255.64
3.2277484483638506,2.364217300632206,2.1958028828739113,5.471610014859936,3548.39
3.2277484483638506,2.364217300632206,2.1958028828739113,4.72992768634089,2915.68
3.869321939414956,2.277615972590744,1.9534204259479613,4.249719956987072,3734.11
3.869321939414956,2.2957925359385007,1.9534204259479613,4.23082288719229,3520.36
3.1975775807709375,2.0807942529710126,1.630923448226751,5.129966012005747,4302.19
3.439325699644144,2.0807942529710126,1.630923448226751,5.691580245385413,5023.88
3.439325699644144,1.884924831120712,1.7592001915044224,5.691580245385413,4429.43
3.1975775807709375,1.884924831120712,1.7592001915044224,5.129966012005747,3659.72
3.3511550027172214,2.1970720219900497,1.3493826212916358,5.294551115589204,3496.82
3.096305064195783,2.1970720219900497,1.3493826212916358,5.294551115589204,3474.06
3.3511550027172214,2.1467269592559166,1.3493826212916358,5.294551115589204,3861.94
3.3511550027172214,2.1970720219900497,2.142772881003361,5.294551115589204,4106.96
3.096305064195783,2.1970720219900497,2.142772881003361,4.450413643708106,2937.4
3.924393515715334,1.9869774969159337,2.44193116177797,4.490602658895981,4059.42
3.924393515715334,2.3818669860655226,2.44193116177797,4.490602658895981,3311.79
3.924393515715334,1.9869774969159337,1.5400570969920326,4.490602658895981,3670.97
3.924393515715334,1.9869774969159337,2.44193116177797,5.977234419699652,4448.98
3.924393515715334,2.3818669860655226,1.5400570969920326,5.977234419699652,4437.39
3.8788490464577166,2.3818669860655226,2.44193116177797,5.977234419699652,3870.13
3.8788490464577166,2.3818669860655226,1.5400570969920326,4.490602658895981,3814.32
3.8788490464577166,2.3818669860655226,1.5400570969920326,5.977234419699652,4574.62
3.7245856437755345,2.450437104958684,1.7123448474438425,5.660693877068082,4614.0
3.5555490784119557,2.450437104958684,1.7123448474438425,5.660693877068082,3316.44
3.7245856437755345,2.450437104958684,2.4868257234828404,5.660693877068082,3908.01
3.7245856437755345,2.450437104958684,1.7123448474438425,5.158361028281634,3608.76
3.5555490784119557,2.450437104958684,2.4868257234828404,5.158361028281634,3108.6
3.5555490784119557,2.1873039299064057,1.7123448474438425,5.158361028281634,3811.92
3.5555490784119557,2.1873039299064057,2.4868257234828404,5.660693877068082,4122.58
3.5555490784119557,2.1873039299064057,2.4868257234828404,5.158361028281634,4023.65
3.029505932205667,1.9526648367360375,1.911460279930254,4.611590260630338,4046.94
3.029505932205667,1.9526648367360375,1.2366011938127917,4.611590260630338,3263.24
3.480671773855507,1.9526648367360375,1.2366011938127917,4.783096752281304,4284.0
3.480671773855507,1.9067050501528997,1.2366011938127917,4.611590260630338,5389.42
3.761099701918043,2.4181463589635346,1.3960956245817704,5.212802598226658,4185.96
3.0727526436079713,2.4181463589635346,1.653500193150904,5.212802598226658,2906.93
3.0727526436079713,2.4027573247405676,1.653500193150904,5.250707004886063,2904.28
