,capcost,fdene,boundu(10),fimp(14),pseprmax,boundl(103),cboot,feffcd,etaiso,pinjalw,sig_tf_case_max,aspect,boundu(2),outlet_temp,beta,etanbi,etahtp
656,5041.4,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.90859375,45.2734375,698593750.0,1.84453125,3.66015625,1023.859375,0.15812500000000002,0.44218749999999996,0.79921875
657,5066.6,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,49.0234375,698593750.0,1.84453125,3.66015625,1023.859375,0.15812500000000002,0.44218749999999996,0.79921875
658,5041.5,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,693906250.0,1.84453125,3.66015625,1023.859375,0.15812500000000002,0.44218749999999996,0.79921875
659,4952.9,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,698593750.0,1.87109375,3.66015625,1023.859375,0.15812500000000002,0.44218749999999996,0.79921875
660,5041.5,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,698593750.0,1.84453125,3.82421875,1023.859375,0.15812500000000002,0.44218749999999996,0.79921875
661,5075.0,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,698593750.0,1.84453125,3.66015625,948.859375,0.15812500000000002,0.44218749999999996,0.79921875
662,5014.0,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,698593750.0,1.84453125,3.66015625,1023.859375,0.168125,0.44218749999999996,0.79921875
663,5119.7,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,698593750.0,1.84453125,3.66015625,1023.859375,0.15812500000000002,0.2578125,0.79921875
664,5041.1,0.93671875,1.5582812499999998,4.33984375e-05,29.08203125,1.041015625,1.357890625,0.9765625,0.83984375,45.2734375,698593750.0,1.84453125,3.66015625,1023.859375,0.15812500000000002,0.44218749999999996,0.88515625
665,5051.5,1.02265625,1.6129687499999998,6.37890625e-05,24.19921875,1.0550781249999999,1.380546875,1.1734375,0.90859375,49.0234375,693906250.0,1.87109375,3.82421875,948.859375,0.168125,0.2578125,0.88515625
666,7066.6,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
667,7363.7,0.92265625,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
668,7066.6,1.0367187500000001,1.51296875,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
669,7119.4,1.0367187500000001,1.65828125,1.87890625e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
670,7078.5,1.0367187500000001,1.65828125,8.83984375e-05,36.69921875,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
671,7066.6,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.905078125,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
672,7140.0,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.330546875,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
673,7131.2,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,0.9734375,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
674,7066.9,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.80859375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
675,7163.7,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,54.0234375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
676,7066.6,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,753906250.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.89921875
677,7198.8,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.97109375,4.16015625,873.859375,0.078125,0.2421875,0.89921875
678,6540.4,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.32421875,873.859375,0.078125,0.2421875,0.89921875
679,7585.0,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,798.859375,0.078125,0.2421875,0.89921875
680,6227.1,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.08812500000000001,0.2421875,0.89921875
681,6431.5,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.4578125,0.89921875
682,7070.8,1.0367187500000001,1.65828125,8.83984375e-05,41.58203125,0.891015625,1.4078906249999998,1.1765625,0.93984375,50.2734375,758593750.0,1.94453125,4.16015625,873.859375,0.078125,0.2421875,0.78515625
684,4646.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
686,4646.7,0.9867187500000001,1.6629687499999999,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
687,4646.1,0.9867187500000001,1.50828125,4.12890625e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
688,4646.0,0.9867187500000001,1.50828125,2.0898437500000002e-05,30.44921875,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
689,4646.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,1.1300781249999998,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
690,4649.4,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.355546875,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
691,4640.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,1.0734375,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
692,4646.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8585937499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
693,4600.3,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,46.5234375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
694,4646.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,723906250.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
695,5143.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.82109375,4.41015625,948.859375,0.19812500000000002,0.3421875,0.84921875
696,4646.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.07421875,948.859375,0.19812500000000002,0.3421875,0.84921875
697,4616.7,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,1023.859375,0.19812500000000002,0.3421875,0.84921875
698,11462.0,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.048125,0.3421875,0.84921875
699,4640.0,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3578125,0.84921875
700,4646.3,0.9867187500000001,1.50828125,2.0898437500000002e-05,22.83203125,0.9660156249999999,1.382890625,0.8765625,0.8898437499999999,52.7734375,728593750.0,1.99453125,4.41015625,948.859375,0.19812500000000002,0.3421875,0.9351562499999999
701,11351.0,0.87265625,1.6629687499999999,4.12890625e-05,30.44921875,1.1300781249999998,1.355546875,1.0734375,0.8585937499999999,46.5234375,723906250.0,1.82109375,4.07421875,1023.859375,0.048125,0.3578125,0.9351562499999999
702,5376.6,0.88671875,1.6082812499999999,6.589843750000001e-05,35.33203125,1.116015625,1.332890625,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
703,5319.3,0.97265625,1.6082812499999999,6.589843750000001e-05,35.33203125,1.116015625,1.332890625,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
704,5376.6,0.88671875,1.56296875,6.589843750000001e-05,35.33203125,1.116015625,1.332890625,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
705,5371.8,0.88671875,1.6082812499999999,8.628906250000001e-05,35.33203125,1.116015625,1.332890625,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
706,5369.1,0.88671875,1.6082812499999999,6.589843750000001e-05,42.94921875,1.116015625,1.332890625,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
707,5376.6,0.88671875,1.6082812499999999,6.589843750000001e-05,35.33203125,0.9800781249999999,1.332890625,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
708,5350.8,0.88671875,1.6082812499999999,6.589843750000001e-05,35.33203125,1.116015625,1.405546875,1.0765625,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
709,5405.0,0.88671875,1.6082812499999999,6.589843750000001e-05,35.33203125,1.116015625,1.332890625,0.8734375000000001,0.78984375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
710,5376.7,0.88671875,1.6082812499999999,6.589843750000001e-05,35.33203125,1.116015625,1.332890625,1.0765625,0.75859375,47.7734375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
711,5404.0,0.88671875,1.6082812499999999,6.589843750000001e-05,35.33203125,1.116015625,1.332890625,1.0765625,0.78984375,51.5234375,668593750.0,1.89453125,3.91015625,798.859375,0.11812500000000001,0.5421875,0.94921875
