major_radius,aspect_ratio,effective_ion_charge,toroidal_field_on_plasma,CAPITAL_COST_2021_PRICES_million_USD
3.594505702548304,1.9828239973719008,1.5777254340145408,5.714163999946322,4790.85
3.471653175882011,1.950887999364841,2.1443402281787507,5.077091243118048,4249.39
3.594505702548304,2.1832140727138665,1.2530760241679215,5.714163999946322,4504.41
3.594505702548304,1.9828239973719008,1.9195935951641545,5.714163999946322,4801.66
3.594505702548304,1.9828239973719008,1.2530760241679215,5.668247881345451,5096.61
3.958408385158691,1.860787292190236,1.2332042200145734,4.955593764967489,5297.41
3.594505702548304,1.9828239973719008,2.4821901530510577,5.668247881345451,4544.11
3.594505702548304,1.9828239973719008,1.2530760241679215,5.468351371055178,4469.93
3.956560976803303,1.9166467685971893,1.7030243860130607,4.76751779953338,5179.94
3.594505702548304,1.9828239973719008,2.0033424708962344,5.668247881345451,4790.85
3.765586023684591,2.1978976694131127,1.224257066386634,5.212678158190101,4421.4
3.757596362163895,1.9828239973719008,1.2530760241679215,5.668247881345451,5127.69
3.594505702548304,1.9828239973719008,2.4561253511623824,5.668247881345451,4544.69
3.6821380455512553,1.9828239973719008,1.2530760241679215,5.668247881345451,4679.92
3.594505702548304,1.9828239973719008,2.3176130428730173,5.668247881345451,4547.21
3.594505702548304,1.9828239973719008,1.2530760241679215,5.14376637339592,4394.23
3.676516143401386,1.8192997772782589,2.218290633512175,4.613383449614048,4819.81
3.505088420584798,2.0944045570943985,2.1535601764618586,5.596279745564971,4161.6
3.859458088409156,1.9828239973719008,1.2530760241679215,5.668247881345451,5060.69
3.594505702548304,2.022724150539301,1.2530760241679215,5.668247881345451,4590.9
3.594505702548304,1.9828239973719008,1.890045477198237,5.668247881345451,4870.21
3.594505702548304,1.9828239973719008,1.2530760241679215,5.679624097659826,5097.65
3.770055571883858,1.9828239973719008,1.2530760241679215,5.679624097659826,4671.05
3.594505702548304,2.1840700606243866,1.2530760241679215,5.679624097659826,4502.56
3.594505702548304,1.9828239973719008,1.9845956479019995,5.679624097659826,4793.53
3.594505702548304,1.9828239973719008,1.851923137108828,5.679624097659826,4873.12
3.750333881269484,2.2815786159402323,1.5611069351865638,5.678580703446642,4335.97
3.594505702548304,1.9828239973719008,2.0999408052876154,5.679624097659826,4435.86
3.860209181904793,1.9828239973719008,1.2530760241679215,5.679624097659826,5062.37
3.594505702548304,1.9828239973719008,1.2879491179639675,5.679624097659826,5097.52
3.594505702548304,1.9828239973719008,1.367956358716633,5.679624097659826,5097.08
3.594505702548304,2.1304481435349456,1.2530760241679215,5.679624097659826,4598.97
3.594505702548304,1.9828239973719008,1.7904600932944332,5.679624097659826,4875.69
3.594505702548304,1.9828239973719008,1.2530760241679215,4.663860235159518,4454.14
3.594505702548304,1.9828239973719008,2.31410982692518,5.679624097659826,4548.7
3.594505702548304,1.9828239973719008,1.95973701438518,5.679624097659826,4795.42
3.594505702548304,1.9828239973719008,1.2530760241679215,5.132336901540839,4431.99
3.557613357021637,1.923109212719748,2.2968416567331293,4.618297363102101,4321.47
3.594505702548304,2.0264761917631384,1.2530760241679215,5.679624097659826,4599.29
3.594505702548304,1.9828239973719008,1.3431444921665374,5.679624097659826,5097.27
3.594505702548304,1.9828239973719008,1.2530760241679215,5.719552109309007,5101.66
3.593399301171303,1.9828239973719008,1.2530760241679215,5.719552109309007,5101.3
3.594505702548304,1.9828239973719008,1.4853065886955286,5.719552109309007,4685.4
3.594505702548304,1.9828239973719008,1.2530760241679215,5.122088877484202,4391.72
3.538734345751436,2.1041274013001923,1.2940277171708705,5.780001100152731,4530.89
3.594505702548304,2.0171063978349464,1.2530760241679215,5.719552109309007,5059.46
3.594505702548304,1.9828239973719008,1.4819045732682714,5.719552109309007,4685.38
3.594505702548304,1.9828239973719008,1.2530760241679215,5.78196357190609,5107.74
3.9172092455264647,1.9293279218825183,2.416377080708545,5.773560811299831,5014.05
3.594505702548304,1.9828239973719008,1.2530760241679215,5.325946576485876,4453.9
3.752060138853267,1.9828239973719008,1.2530760241679215,5.78196357190609,5256.43
3.594505702548304,1.9828239973719008,2.224413167960956,5.78196357190609,4563.11
3.8737414199858895,1.9828239973719008,1.2530760241679215,5.78196357190609,5608.31
3.8737414199858895,1.9828239973719008,2.3161008892928985,5.78196357190609,4807.05
3.8737414199858895,1.9828239973719008,1.2530760241679215,5.80659130832646,5408.1
3.814602615311742,1.823576577661984,1.464638100212211,5.022670350968838,5559.54
3.282805934548378,2.0325493210731382,2.4328414142901806,4.742640824755654,4106.94
3.814602615311742,1.823576577661984,1.4750838345972426,5.022670350968838,5559.46
3.814602615311742,1.823576577661984,1.4750838345972426,4.672822177410126,5020.27
3.836629681289196,1.823576577661984,1.4750838345972426,5.022670350968838,5611.83
3.836629681289196,1.823576577661984,1.718263628826884,5.022670350968838,5181.28
3.836629681289196,1.823576577661984,1.4750838345972426,4.877095978707075,5117.8
3.836629681289196,1.823576577661984,1.8365124570324416,5.022670350968838,5235.14
3.836629681289196,1.823576577661984,1.4750838345972426,5.019559685140848,5611.77
3.836629681289196,1.8239265343914748,1.4750838345972426,5.019559685140848,5613.38
3.836629681289196,1.8239265343914748,2.414167866802604,5.019559685140848,5159.01
3.836629681289196,1.8239265343914748,1.4750838345972426,4.841029588133097,5114.45
3.9993736743927,1.9915272798411188,2.065150987910989,5.407269716262817,5097.44
3.778217723593116,1.8239265343914748,1.4750838345972426,5.019559685140848,4919.89
3.836629681289196,1.8239265343914748,1.8613843918303352,5.019559685140848,4976.94
3.836629681289196,1.8239265343914748,1.4750838345972426,4.491722927428782,5044.19
3.9218750819563866,2.0563739591563897,1.4408024248363993,5.395616930822143,4876.64
3.836629681289196,1.8239265343914748,2.0769245382444503,5.019559685140848,4904.97
3.836629681289196,1.8239265343914748,1.4750838345972426,4.150750074535608,5068.31
3.7927594780921936,1.8239265343914748,1.4750838345972426,5.019559685140848,5186.71
3.836629681289196,1.8239265343914748,1.2485342292658224,5.019559685140848,5614.78
3.721686393022537,1.8359537664958,1.5764975410341486,4.215031981468201,4762.53
3.836629681289196,1.911222429383588,1.4750838345972426,5.019559685140848,4883.12
3.836629681289196,1.8239265343914748,1.340798362683449,5.019559685140848,5614.42
3.816330268979073,2.4236765182264906,1.6772292940014526,5.965352937404532,4375.18
3.809738736599684,1.8239265343914748,1.4750838345972426,5.019559685140848,5238.52
3.836629681289196,1.891273183451742,1.4750838345972426,5.019559685140848,5157.73
3.836629681289196,1.8239265343914748,1.257121368896222,5.019559685140848,5614.76
3.836629681289196,1.8239265343914748,1.4750838345972426,4.399611378030386,5078.27
3.750331334769726,1.870464454612221,1.686634889952787,4.499304041266441,4762.72
3.836629681289196,1.981310823764976,1.4750838345972426,5.019559685140848,4737.39
3.836629681289196,1.8239265343914748,2.004959780925063,5.019559685140848,5226.16
3.734969586133957,2.004532194122924,1.28689164270674,5.957534417510033,5187.8
3.836629681289196,1.8239265343914748,1.8698544787793567,5.019559685140848,4976.32
3.836629681289196,1.8239265343914748,1.4750838345972426,5.071720749139786,5150.77
3.836629681289196,1.8239265343914748,2.475098993135898,5.019559685140848,5150.66
3.836629681289196,1.8239265343914748,1.4750838345972426,4.465384155511856,5041.16
3.7943191529411706,1.9084304331660136,1.7393507317447146,5.318316873162985,5050.33
3.995730078953784,1.8239265343914748,1.4750838345972426,5.019559685140848,5410.72
3.836629681289196,1.8239265343914748,1.4077110293339907,5.019559685140848,5613.98
3.836629681289196,1.8239265343914748,2.105939689008175,5.019559685140848,4896.13
3.836629681289196,1.8239265343914748,1.4750838345972426,4.192676515202038,5073.79
3.836629681289196,1.857968683795271,1.4750838345972426,5.019559685140848,5231.66
3.836629681289196,1.8239265343914748,1.4440772364550445,5.019559685140848,5613.64
3.500159725546837,2.037605972240794,1.5328575773107116,4.846483035289566,4328.26
3.801147695630789,1.8239265343914748,1.4750838345972426,5.019559685140848,4973.09
3.836629681289196,1.8239265343914748,1.855072408802231,5.019559685140848,4977.38
3.836629681289196,1.96513657583167,1.4750838345972426,5.019559685140848,5037.04
3.836629681289196,1.8239265343914748,1.2576406446314667,5.019559685140848,5614.78
3.816075786191504,2.03886265208109,1.4526810269977588,5.443259605584899,4833.21
3.836629681289196,1.8239265343914748,1.7652424975175556,5.019559685140848,5180.85
3.836629681289196,1.8239265343914748,1.4750838345972426,5.100908224208979,5154.44
3.6472456492483616,1.8000924121519233,2.061356652203736,4.670544505119324,4621.41
3.912051476712804,1.8239265343914748,1.4750838345972426,5.019559685140848,5502.16
3.836629681289196,1.8239265343914748,1.964534494079048,5.019559685140848,5229.2
3.836629681289196,1.8239265343914748,1.9378059725571624,5.019559685140848,5230.98
3.836629681289196,1.976121889515956,1.4750838345972426,5.019559685140848,5019.01
3.836629681289196,1.8239265343914748,1.598989331855895,5.019559685140848,5611.73
3.836629681289196,1.9434527051737616,1.4750838345972426,5.019559685140848,4829.13
3.836629681289196,1.8239265343914748,1.8712058634999944,5.019559685140848,4976.26
3.836629681289196,1.8239265343914748,1.4750838345972426,4.638553709257394,5114.11
3.958633499336429,2.2898455300128493,1.5310705863239795,5.926527808653191,4702.47
3.836629681289196,1.8239265343914748,1.7475969486980203,5.019559685140848,5181.45
3.836629681289196,1.8239265343914748,1.4750838345972426,5.013858049409464,5612.6
3.3917814791202545,2.1840589433498927,2.4036776488428484,5.291681610047817,3919.39
3.939017662455626,2.3256663643950954,1.6646481294815505,5.901788838207722,4608.29
3.836629681289196,1.8239265343914748,1.6375350445013526,5.013858049409464,5610.26
3.836629681289196,1.8239265343914748,1.6734934212424832,5.013858049409464,5609.54
3.789154757745564,2.0583222053901853,1.4867362297083708,4.985572397708893,4772.76
3.836629681289196,1.8239265343914748,1.97218833514982,5.013858049409464,5227.86
3.938894406426698,1.8239265343914748,1.4750838345972426,5.013858049409464,5397.11
3.836629681289196,1.8239265343914748,2.33947546992515,5.013858049409464,5567.18
3.836629681289196,1.8239265343914748,1.4750838345972426,4.636616532938206,5114.04
3.836629681289196,1.853871081415543,1.4750838345972426,5.013858049409464,5316.03
3.836629681289196,1.8239265343914748,1.288355058515388,5.013858049409464,5613.85
3.4695677310228348,1.93081121375382,1.759561403678093,4.840150254231048,4280.37
3.836629681289196,1.8239265343914748,1.5037822386377,5.013858049409464,5612.3
3.836629681289196,1.8239265343914748,1.5037822386377,4.705544816562906,4999.46
3.9322435206267983,1.8239265343914748,1.5037822386377,5.013858049409464,5553.64
3.836629681289196,1.99648358306104,1.5037822386377,5.013858049409464,4723.21
3.836629681289196,1.8239265343914748,1.8408259393463424,5.013858049409464,5235.59
3.836629681289196,1.8239265343914748,1.5037822386377,4.332325395196676,5112.45
3.877820781010087,1.923571930741032,1.3291637326657788,4.687983811250888,4979.99
3.836629681289196,1.9238884165744,1.5037822386377,5.013858049409464,4887.6
3.836629681289196,1.8239265343914748,1.6421341912319,5.013858049409464,5610.18
3.928473867243156,1.8239265343914748,1.5037822386377,5.013858049409464,5552.87
3.836629681289196,1.8239265343914748,1.637672548414976,5.013858049409464,5610.26
3.836629681289196,1.8239265343914748,1.5037822386377,4.180089988431064,5070.71
3.9314029663801193,1.924300191287087,2.098555519127564,5.408956935707465,4987.45
3.902795754347608,1.8239265343914748,1.5037822386377,5.013858049409464,5450.93
3.836629681289196,1.8239265343914748,1.6347395924792498,5.013858049409464,5610.3
3.4113612110813847,1.9137107873263224,1.323604881917778,4.536010178708239,4319.9
3.836629681289196,1.8239265343914748,1.8888418737202783,5.013858049409464,4974.01
3.836629681289196,1.8239265343914748,1.5037822386377,4.288949604483605,5146.91
3.836629681289196,2.0726887945487205,1.5037822386377,5.013858049409464,4532.78
3.836629681289196,1.8239265343914748,1.286670341932771,5.013858049409464,5613.87
3.836629681289196,1.8239265343914748,1.5037822386377,4.130654807606334,5064.09
3.739032302459236,2.2551941110287164,1.381781491113763,5.869682831862519,4431.68
3.836629681289196,1.8239265343914748,1.2370748730132528,5.013858049409464,5614.0
3.836629681289196,1.8239265343914748,1.5037822386377,4.222952176787658,5076.51
3.6923422219306303,1.812519149095554,2.454343181464421,4.27173211889837,4850.28
3.836629681289196,1.932502548034212,1.5037822386377,5.013858049409464,4846.22
3.836629681289196,1.8239265343914748,2.379611755441074,5.013858049409464,5157.12
3.847193038900969,1.8239265343914748,1.5037822386377,5.013858049409464,5613.53
3.836629681289196,1.935016106915855,1.5037822386377,5.013858049409464,4807.62
3.836629681289196,1.8239265343914748,1.2712868016346406,5.013858049409464,5613.98
3.852525070309639,1.8239265343914748,1.5037822386377,5.013858049409464,5234.8
3.836629681289196,1.8239265343914748,1.3210443736356057,5.013858049409464,5613.72
3.680515573360026,1.9384952931090804,1.5917427644172384,5.140817488305402,4928.13
3.836629681289196,1.8239265343914748,2.202607663732294,5.013858049409464,4897.9
3.836629681289196,1.8239265343914748,1.5037822386377,4.310763418208808,5149.52
3.542732037603855,1.8387402602695584,1.7350447276758982,4.7600511204536815,4494.96
3.836629681289196,1.859702826068326,1.5037822386377,5.013858049409464,5030.27
3.836629681289196,1.8239265343914748,1.381960475877523,5.013858049409464,5613.34
3.80952411144972,1.8812118382213363,1.7396457288933007,5.108167440753164,4912.74
3.836629681289196,1.8239265343914748,1.6377043910369964,5.013858049409464,5610.28
3.836629681289196,1.8239265343914748,1.5037822386377,4.752238566105461,5309.79
3.836629681289196,1.837314951317634,1.5037822386377,5.013858049409464,5299.98
3.836629681289196,1.8239265343914748,2.2344416456142864,5.013858049409464,4898.6
3.836629681289196,1.8239265343914748,1.5037822386377,4.375870926247444,5075.02
3.836629681289196,1.826821403141042,1.5037822386377,5.013858049409464,5625.55
3.836629681289196,1.8239265343914748,2.212959733295224,5.013858049409464,4898.09
3.836629681289196,1.8239265343914748,1.5037822386377,4.127741318370681,5063.85
3.836629681289196,1.8239265343914748,1.800628837629081,5.013858049409464,5606.35
3.5071630523589192,1.922555729486864,1.3411469833538374,5.1681727158720605,4546.02
3.8735113612035534,1.8239265343914748,1.5037822386377,5.013858049409464,5140.09
3.836629681289196,1.8239265343914748,1.9193290150910136,5.013858049409464,5231.32
3.836629681289196,1.8239265343914748,1.5037822386377,4.894331017179866,5076.42
3.372053955827141,1.966956502919276,1.2914184514024576,4.88333638790931,4373.78
3.9848390775732696,1.8239265343914748,1.5037822386377,5.013858049409464,5360.55
3.836629681289196,1.8239265343914748,1.7959870250061405,5.013858049409464,5606.46
3.899586279760115,2.13169726385154,1.503189036448452,5.358715384469349,4681.03
3.836629681289196,1.8239265343914748,2.4578605979232027,5.013858049409464,5149.54
3.836629681289196,1.8239265343914748,1.5037822386377,4.400583283160813,5077.87
3.836629681289196,1.8239265343914748,1.438149126594324,5.013858049409464,5612.91
3.836629681289196,1.8239265343914748,1.5037822386377,4.5640182049246505,5052.92
3.7161849517615337,2.121952036038407,2.185824040218224,5.861199791082299,4566.0
3.770550941626425,1.851772961982686,1.770494974735282,4.866965503493702,4795.33
3.828050941488869,1.8239265343914748,1.5037822386377,5.013858049409464,5290.08
3.836629681289196,1.8141955559642904,1.5037822386377,5.013858049409464,5196.42
3.836629681289196,1.8239265343914748,1.201637028991717,5.013858049409464,5614.02
3.836629681289196,1.8239265343914748,2.489855640724642,5.013858049409464,5150.05
3.836629681289196,1.8239265343914748,1.3937212579595144,5.013858049409464,5613.32
3.836629681289196,1.8239265343914748,1.5037822386377,4.291529931128025,5147.08
3.745436850108831,2.0071692826189125,1.794816364186343,5.421366742182727,4713.59
3.698237664543512,1.8525230508255988,2.33162430733977,5.02751536580945,4654.0
3.836629681289196,1.8239265343914748,2.0315209350694183,5.013858049409464,5223.06
3.836629681289196,1.8239265343914748,1.5037822386377,4.539420020232427,5049.82
3.836629681289196,1.879663665417712,1.5037822386377,5.013858049409464,5164.12
3.836629681289196,1.8239265343914748,2.4055039363497435,5.013858049409464,5157.86
3.836629681289196,1.8239265343914748,1.32854249853845,5.013858049409464,5613.7
3.836629681289196,1.8239265343914748,1.5037822386377,4.166677460732899,5068.84
3.4767567813396454,1.982786590096853,1.426195734626593,5.406470596790314,4166.64
3.4767567813396454,1.982786590096853,2.153544303766488,5.406470596790314,4201.94
3.4767567813396454,1.982786590096853,2.153544303766488,5.280114561319351,4148.8
3.4767567813396454,1.982786590096853,1.603721464493874,5.280114561319351,4542.75
3.55155435949564,1.9575841670981475,1.2577412825083651,5.60148761048913,4793.29
3.55155435949564,1.9575841670981475,1.7549728861255387,5.60148761048913,4986.19
3.55155435949564,1.9575841670981475,1.7549728861255387,5.509014874696732,4574.64
3.4035627618432045,2.109592573227916,1.845318976664738,5.453496009111404,4102.65
3.802581936120987,1.9575841670981475,1.7549728861255387,5.60148761048913,5191.68
3.55155435949564,1.9575841670981475,1.6788210270665571,5.60148761048913,4988.27
3.7683127522468567,1.9575841670981475,1.6788210270665571,5.60148761048913,5135.68
3.55155435949564,1.9885669358759528,1.6788210270665571,5.60148761048913,4527.11
3.55155435949564,1.9575841670981475,2.1490562100511363,5.60148761048913,4451.1
3.979956306517124,2.267950058736887,2.476306291749279,5.367851802147925,4712.47
3.6991130504757166,1.9575841670981475,1.6788210270665571,5.60148761048913,4703.49
3.640120211988688,1.9575841670981475,1.6788210270665571,5.60148761048913,4599.91
3.55155435949564,1.9575841670981475,2.145993257416253,5.60148761048913,4451.04
3.5743743423372507,1.8443155421716213,1.2792157895781608,4.3793026289204136,4666.04
3.770907726673116,1.9575841670981475,1.6788210270665571,5.60148761048913,5136.5
3.55155435949564,1.9575841670981475,1.5307519272212953,5.60148761048913,4466.81
3.55155435949564,1.9575841670981475,1.6788210270665571,4.838812955655158,4349.68
3.3306583780795336,2.2306279856058966,1.4525437206532714,5.689216300845146,3930.62
3.55155435949564,1.9575841670981475,1.9088499197259288,5.60148761048913,4824.18
3.55155435949564,1.9575841670981475,1.6788210270665571,5.217321646399796,4355.1
3.55155435949564,1.9575841670981475,2.075921529875334,5.60148761048913,4444.65
3.041057504713536,2.1243489443386863,1.3708256025067869,5.2023836460430175,3725.26
3.55155435949564,2.0066582911463327,1.6788210270665571,5.60148761048913,4312.47
3.55155435949564,1.9575841670981475,1.6369261136123194,5.60148761048913,4400.25
3.55155435949564,1.9575841670981475,1.6788210270665571,4.866159871220589,4352.76
3.55155435949564,1.9575841670981475,1.4296136122488103,5.60148761048913,4860.08
3.7197374836541712,1.9575841670981475,1.6788210270665571,5.60148761048913,4564.85
3.55155435949564,1.9575841670981475,2.089360555504381,5.60148761048913,4438.6
3.55155435949564,1.9575841670981475,1.6788210270665571,5.454963556228904,4381.15
3.070281363208778,2.135375889701108,2.3779969360048865,5.06615174934268,3779.29
3.6979606272943775,1.9575841670981475,1.6788210270665571,5.60148761048913,4702.92
3.55155435949564,1.9575841670981475,1.8001602798616985,5.60148761048913,4579.29
3.55155435949564,1.9575841670981475,2.156486002255248,5.60148761048913,4451.36
3.8054797053337097,1.889852669565364,2.254672273234945,4.933756113052368,4718.82
3.241376393707469,2.1233710651053013,1.2345670725171964,5.905157493252773,4131.88
3.55155435949564,1.9575841670981475,1.987972680563252,5.60148761048913,4748.6
3.55155435949564,1.9575841670981475,2.027962348464515,5.60148761048913,4744.97
3.55155435949564,1.9575841670981475,1.6788210270665571,4.975736918859184,4364.42
3.55155435949564,2.028485400679416,1.6788210270665571,5.60148761048913,4654.0
3.55155435949564,1.9575841670981475,1.3681879961075285,5.60148761048913,4860.32
3.579874809831381,1.89000362654452,1.3071414772185397,4.69283111061668,4487.32
3.55155435949564,1.9575841670981475,1.5717113640577716,5.60148761048913,4743.3
3.55155435949564,1.9575841670981475,1.6788210270665571,5.525687903165817,4388.88
3.55155435949564,1.9575841670981475,1.597885803191712,5.60148761048913,4742.74
3.2232644154235004,2.185268558045067,1.4875941279234424,5.71507965028286,3986.71
3.55155435949564,1.9575841670981475,2.2211602751411705,5.60148761048913,4453.05
3.733953882008791,2.0301998445609155,1.9030562901080248,5.35596534267097,4601.24
3.55155435949564,1.9575841670981475,1.6788210270665571,5.015048263070639,4368.83
3.6078110709786415,1.9575841670981475,1.6788210270665571,5.60148761048913,4929.08
3.55155435949564,2.057556545877964,1.6788210270665571,5.60148761048913,4373.91
3.55155435949564,1.9575841670981475,2.0828548266514684,5.60148761048913,4441.61
3.55155435949564,1.9575841670981475,1.6788210270665571,4.663118585944176,4330.56
3.7580440267920494,1.9575841670981475,1.6788210270665571,5.60148761048913,5069.25
3.55155435949564,2.1674495658130764,1.6788210270665571,5.60148761048913,4315.52
3.55155435949564,1.9575841670981475,1.9691589727418768,5.60148761048913,4750.05
3.55155435949564,1.9575841670981475,1.6788210270665571,4.866545405238867,4352.78
3.267973218113184,2.024727317185109,2.413536691939408,5.105847366823582,4119.87
3.55155435949564,1.9575841670981475,1.6906036198967656,5.60148761048913,4988.0
3.55155435949564,1.9575841670981475,1.6788210270665571,5.409792353496528,4798.37
3.58787075796863,2.1005415956486924,1.567455291982477,5.5239467471838,4341.36
3.613300369877834,1.9758891766715043,1.2243135845814035,5.015818726271391,4536.72
3.55155435949564,2.029883795470111,1.6788210270665571,5.60148761048913,4658.2
3.55155435949564,1.9575841670981475,2.1846433520787407,5.60148761048913,4452.04
3.55155435949564,1.9575841670981475,1.6788210270665571,4.715683433867525,4336.29
3.773027542512864,2.109742986944652,1.7083278285726815,5.930389845190803,4857.37
3.932768767233938,1.9575841670981475,1.6788210270665571,5.60148761048913,5090.86
3.55155435949564,1.9575841670981475,1.2787487822876196,5.60148761048913,4793.17
3.55155435949564,1.9575841670981475,1.6788210270665571,5.418004698585719,4799.0
3.984579742335427,1.9575841670981475,1.6788210270665571,5.60148761048913,5431.95
3.55155435949564,2.006885451391448,1.6788210270665571,5.60148761048913,4312.83
3.55155435949564,1.9575841670981475,2.092904339643228,5.60148761048913,4436.79
3.93518664536532,1.847984554843119,1.7079419406763456,5.458765745162964,5533.55
3.93518664536532,1.847984554843119,1.5133313399491564,5.458765745162964,5850.65
3.968390118244315,1.847984554843119,1.7079419406763456,5.458765745162964,5538.31
3.93518664536532,1.8878808702061989,1.7079419406763456,5.458765745162964,5674.65
3.93518664536532,1.8878808702061989,1.5734513367260778,5.458765745162964,5677.92
3.593462616932811,1.9221096758660912,2.413733659766401,4.816999054455664,4638.1
3.93518664536532,1.8878808702061989,1.2551232892421622,5.458765745162964,5682.06
3.798823269084096,1.8878808702061989,1.7079419406763456,5.458765745162964,5323.76
3.93518664536532,1.9421475374171209,1.7079419406763456,5.458765745162964,5287.88
3.93518664536532,1.8878808702061989,1.7183284883791257,5.458765745162964,5674.42
3.8812478435211233,1.8878808702061989,1.7183284883791257,5.458765745162964,5032.69
3.93518664536532,1.8878808702061989,1.9454073930690847,5.458765745162964,5337.9
3.93518664536532,1.8878808702061989,1.7183284883791257,5.735465563018806,5945.34
3.93518664536532,1.8878808702061989,2.2032896575860663,5.458765745162964,4993.52
3.560300602519419,2.0215893049999094,2.3865111980666165,5.0355294495821,4426.64
3.912032924592495,1.8878808702061989,1.7183284883791257,5.458765745162964,5365.39
3.93518664536532,1.8878808702061989,2.473275750765486,5.458765745162964,5259.07
3.93518664536532,1.8878808702061989,1.7183284883791257,5.219169839146275,5164.51
3.93518664536532,1.8878808702061989,1.8249951528514587,5.458765745162964,5670.85
3.943295146284072,1.8878808702061989,1.8249951528514587,5.458765745162964,5126.04
3.93518664536532,2.069125373784312,1.8249951528514587,5.458765745162964,4855.65
3.93518664536532,1.8878808702061989,2.142402651174913,5.458765745162964,4991.99
3.93518664536532,1.8878808702061989,1.8249951528514587,5.008664296503412,5134.27
3.2669278532266617,2.123768287793135,2.1834172881590588,5.794449308026742,3862.38
3.883314909413457,1.8878808702061989,1.8249951528514587,5.458765745162964,5255.82
3.93518664536532,1.8878808702061989,1.841621134636102,5.458765745162964,5670.21
3.898220579430927,1.8878808702061989,1.8249951528514587,5.458765745162964,5287.35
3.93518664536532,1.8878808702061989,1.2791817019591205,5.458765745162964,5681.85
3.93518664536532,1.8878808702061989,1.6571878677241183,5.458765745162964,5676.05
3.93518664536532,1.8878808702061989,1.8249951528514587,5.491401960607618,5674.59
3.8147937673638808,1.8878808702061989,1.8249951528514587,5.491401960607618,5376.47
3.93518664536532,1.919865645076889,1.8249951528514587,5.491401960607618,5102.15
3.93518664536532,1.8878808702061989,2.346943222580923,5.491401960607618,5631.17
3.93518664536532,1.8878808702061989,1.8249951528514587,5.345747001469135,5197.24
3.905049731954932,1.8878808702061989,1.8249951528514587,5.491401960607618,5567.76
3.905049731954932,1.8878808702061989,1.9258684294593784,5.491401960607618,5563.11
3.905049731954932,1.8878808702061989,1.8249951528514587,5.194830129662847,5329.47
3.905049731954932,1.8878808702061989,1.911587838240694,5.491401960607618,5563.83
3.905049731954932,1.8878808702061989,1.8249951528514587,5.249102734029293,5335.71
3.905049731954932,1.8878808702061989,1.8352969603181728,5.491401960607618,5567.29
3.571580472735036,1.900805045148815,1.3024101535495425,4.454899713357008,4509.91
3.565040580695495,1.8184545322922256,1.6489898532584308,4.180224200710654,4400.3
3.859810720209936,1.8878808702061989,1.8249951528514587,5.491401960607618,5204.95
3.905049731954932,1.990617916880486,1.8249951528514587,5.491401960607618,4926.41
3.905049731954932,1.8878808702061989,1.6355758809959664,5.491401960607618,5573.87
3.905049731954932,1.8878808702061989,1.8249951528514587,4.543078544282707,5122.53
3.905049731954932,1.929012072695276,1.8249951528514587,5.491401960607618,5070.99
3.905049731954932,1.8878808702061989,2.1573449420824087,5.491401960607618,4941.23
3.905049731954932,1.8878808702061989,1.4786767422425018,5.491401960607618,5577.12
3.905049731954932,1.8878808702061989,1.8249951528514587,4.684420735655294,5106.57
3.870409787670951,1.9427140355014527,1.5868338940118225,5.972145817254386,5689.9
3.905049731954932,1.8878808702061989,1.934568180114627,5.491401960607618,5562.7
3.905049731954932,1.8878808702061989,1.8249951528514587,5.160968189040432,5060.01
3.490368592516233,1.9110912660805264,1.3767750387794544,4.880399540066719,4530.55
3.905049731954932,1.8878808702061989,1.2281403570349312,5.491401960607618,5241.85
3.5587029457092285,2.0666993088078898,2.312127658585365,4.974089749157429,4313.95
3.85895206220448,1.8858572005717165,1.712376776663583,5.27433886565268,5112.47
3.88178126513958,1.9633446170438849,1.648866860705662,5.077414125204086,4900.29
3.418080098927021,1.9633446170438849,1.648866860705662,5.077414125204086,4456.73
3.418080098927021,2.033419921204861,1.648866860705662,5.077414125204086,4200.71
3.418080098927021,2.033419921204861,1.657390839836335,5.077414125204086,4200.26
3.418080098927021,2.033419921204861,1.6421857831901137,5.077414125204086,4201.09
3.633251070976257,1.978601494724738,1.5027116597478216,5.272881135344505,4754.4
3.556966972304508,1.983209171017516,1.791675169266896,5.161844648420811,4469.11
3.967487961053848,1.978601494724738,1.5027116597478216,5.272881135344505,5075.51
3.633251070976257,1.978601494724738,2.113585368959189,5.272881135344505,4383.02
3.5077627524733543,1.978601494724738,1.5027116597478216,5.272881135344505,4639.52
3.5077627524733543,2.040975364292968,1.5027116597478216,5.272881135344505,4483.44
3.5077627524733543,1.978601494724738,1.471508004639496,5.272881135344505,4639.78
3.5077627524733543,1.978601494724738,1.471508004639496,5.610456952825189,4906.73
3.593842655420304,1.981107368361821,2.377250048707028,5.6965368539094925,4555.89
3.5077627524733543,1.978601494724738,1.95970168337316,5.610456952825189,4586.13
3.981306582689285,1.978601494724738,1.471508004639496,5.610456952825189,5174.29
3.5077627524733543,1.978601494724738,1.600046894278055,5.610456952825189,4465.41
3.5102085955441,2.219701416058522,1.6042374607958918,5.935535789933056,4220.11
3.6338557191193104,1.8722256572100144,2.2976009715629413,4.736549919471145,4592.11
3.7970862686634064,1.978601494724738,1.471508004639496,5.610456952825189,5152.89
3.5077627524733543,1.978601494724738,2.21023372590827,5.610456952825189,4465.88
3.5077627524733543,1.978601494724738,1.471508004639496,4.860129143926315,4475.58
